,True,Pred
418,0,1
419,0,1
420,0,1
421,0,7
422,0,0
423,0,7
424,0,1
425,0,2
426,0,1
427,0,7
428,0,7
429,0,1
430,0,1
431,0,1
432,0,1
433,0,1
434,0,7
435,0,1
436,0,1
437,0,1
438,0,1
439,0,1
440,0,7
441,0,7
442,0,7
443,0,1
444,0,1
445,0,1
446,0,1
447,0,1
448,0,1
449,0,1
450,0,1
451,0,1
452,0,1
453,0,1
454,0,1
455,0,1
456,0,1
457,0,1
458,0,1
459,0,7
460,0,1
461,0,1
462,0,1
463,0,1
464,0,7
465,0,1
466,0,1
467,0,1
468,0,1
469,0,7
470,0,1
471,0,7
472,0,1
473,0,1
474,0,7
475,0,1
476,0,1
477,0,1
478,0,7
479,0,1
480,0,1
481,0,1
482,0,1
483,0,7
484,0,1
485,0,1
486,0,1
487,0,7
488,0,1
489,0,7
490,0,1
491,0,1
492,0,1
493,0,1
494,0,7
495,0,1
496,0,1
497,0,7
498,0,1
499,0,1
500,0,1
501,0,1
502,0,7
503,0,1
504,0,1
505,0,1
506,0,0
507,0,1
508,0,1
509,0,1
510,0,1
511,0,1
512,0,1
513,1,4
514,1,0
515,1,4
516,1,2
517,1,4
518,1,4
519,1,4
520,1,0
521,1,0
522,1,4
523,1,2
524,1,4
525,1,4
526,1,4
527,1,4
528,1,0
529,1,4
530,1,4
531,1,4
532,1,0
533,1,2
534,1,4
535,1,4
536,1,4
537,1,2
538,1,0
539,1,4
540,1,4
541,1,0
542,1,4
543,1,4
544,1,0
545,1,4
546,1,4
547,1,4
548,1,4
549,1,4
550,1,0
551,1,4
552,1,4
553,1,4
554,1,4
555,1,4
556,1,4
557,1,4
558,1,4
559,1,4
560,1,4
561,1,4
562,1,4
563,1,4
564,1,4
565,1,4
566,1,4
567,1,4
568,1,0
569,1,4
570,1,4
571,1,4
572,1,4
573,1,4
574,1,4
575,1,4
576,1,4
577,1,0
578,1,2
579,1,4
580,1,4
581,1,4
582,1,4
583,1,4
584,1,0
585,1,0
586,1,0
587,1,4
588,1,4
589,1,4
590,1,4
591,1,4
592,1,2
593,1,2
594,1,4
595,1,4
596,1,4
597,1,4
598,1,7
599,1,4
600,1,2
601,1,4
602,1,4
603,1,4
604,1,5
605,1,4
606,1,4
607,1,4
608,1,0
609,1,0
610,1,0
611,1,4
612,1,0
613,1,4
614,1,0
615,1,4
616,1,0
617,1,4
618,1,0
619,1,4
620,1,4
621,1,4
622,1,4
623,1,4
624,1,4
625,1,4
626,1,0
627,1,4
628,1,4
629,1,0
630,1,4
631,1,0
632,1,0
633,1,4
634,1,0
635,1,4
636,1,4
637,1,4
638,1,4
639,1,4
640,1,4
641,1,4
642,1,4
643,1,4
644,1,4
645,1,2
646,1,4
647,1,4
648,1,4
649,1,4
650,1,2
651,1,0
652,1,4
653,1,0
654,1,4
655,1,4
656,1,4
657,1,4
658,1,4
659,1,4
660,1,4
661,1,4
662,1,4
663,1,4
664,1,4
665,1,4
666,1,4
667,1,4
668,1,0
669,1,4
670,1,4
671,1,0
672,1,4
673,1,4
674,1,4
675,1,4
676,1,4
677,1,4
678,1,4
679,1,4
680,1,0
681,1,4
682,1,0
683,1,2
684,1,4
685,1,2
686,1,0
687,1,4
688,1,2
689,1,0
690,1,0
691,1,4
692,1,4
693,1,4
694,1,4
695,1,4
696,1,2
697,1,0
698,1,4
699,1,4
700,1,0
701,1,4
702,1,2
703,1,0
704,1,4
705,1,4
706,1,4
707,1,2
708,1,2
709,1,4
710,1,4
711,1,4
712,1,4
713,1,0
714,1,0
715,1,2
716,1,4
717,1,4
718,1,4
719,1,0
720,1,4
721,1,4
722,1,4
723,1,4
724,1,4
725,1,4
726,1,0
727,1,4
728,1,4
729,1,2
730,1,4
731,1,2
732,1,4
733,1,4
734,1,4
735,1,0
736,1,0
737,1,0
738,1,4
739,1,4
740,1,4
741,1,4
742,1,4
743,1,4
744,1,4
745,1,4
746,1,0
747,1,2
748,1,4
749,1,0
750,1,4
751,1,0
752,1,4
753,1,0
754,1,4
755,1,4
756,1,4
757,1,4
758,1,4
759,1,4
760,1,4
761,1,4
762,1,4
763,1,4
764,1,4
765,1,4
766,1,4
767,1,4
768,1,4
769,1,4
770,1,4
771,1,0
772,1,4
773,1,0
774,1,0
775,1,4
776,1,4
777,1,2
778,1,4
779,1,0
780,1,4
781,1,4
782,1,4
783,1,0
784,1,2
785,1,4
786,1,2
787,1,4
788,1,4
789,1,4
790,1,4
791,1,4
792,1,4
793,1,4
794,1,4
795,1,2
796,1,4
797,1,4
798,1,4
799,1,4
800,1,4
801,1,2
802,1,0
803,1,4
804,1,0
805,1,4
806,1,4
807,1,4
808,1,4
809,1,4
810,1,4
811,1,0
812,1,4
813,1,2
814,1,2
815,1,0
816,1,2
817,1,4
818,1,4
819,1,2
820,1,4
821,1,4
822,1,4
823,1,4
824,1,4
825,1,4
826,1,4
827,1,4
828,1,0
829,1,2
830,1,0
831,1,4
832,1,4
833,1,4
834,1,4
835,1,4
836,1,7
837,1,4
838,1,0
839,1,4
840,1,0
841,1,4
842,1,4
843,1,0
844,1,4
845,1,4
846,1,4
847,1,4
848,1,0
849,1,2
850,1,4
851,1,4
852,1,4
853,1,4
854,1,4
855,1,0
856,1,0
857,1,0
858,1,4
859,1,4
860,1,2
861,1,4
862,1,0
863,1,0
864,1,4
865,1,4
866,1,4
867,1,4
868,1,4
869,1,0
870,1,4
871,1,4
872,1,4
873,1,4
874,1,4
875,1,4
876,1,4
877,1,0
878,1,2
879,1,0
880,1,0
881,1,2
882,1,4
883,1,4
884,1,4
885,1,4
886,1,0
887,1,4
888,1,4
889,1,0
890,1,4
891,1,4
892,1,4
893,1,4
894,1,4
895,1,4
896,1,4
897,1,4
898,1,4
899,1,4
900,1,4
901,1,4
902,1,4
903,1,2
904,1,4
905,1,4
906,1,0
907,1,4
908,1,4
909,2,3
910,2,1
911,2,1
912,2,3
913,2,3
914,2,3
915,2,3
916,2,3
917,2,3
918,2,3
919,2,3
920,2,3
921,2,3
922,2,3
923,2,3
924,2,3
925,2,3
926,2,3
927,2,3
928,2,3
929,2,1
930,2,3
931,2,3
932,2,3
933,2,3
934,2,3
935,2,3
936,2,3
937,2,3
938,2,3
939,2,3
940,2,3
941,2,3
942,2,3
943,2,3
944,2,3
945,2,3
946,2,3
947,2,3
948,2,3
949,2,3
950,2,5
951,2,3
952,2,3
953,2,3
954,2,3
955,2,3
956,2,3
957,2,3
958,2,4
959,2,3
960,2,3
961,2,3
962,2,3
963,2,3
964,2,3
965,2,3
966,2,3
967,2,1
968,2,3
969,2,3
970,2,3
971,2,3
972,2,3
973,2,3
974,2,0
975,2,3
976,2,3
977,2,4
978,2,3
979,2,3
980,2,3
981,2,3
982,2,3
983,2,3
984,2,3
985,2,3
986,2,3
987,2,3
988,2,3
989,2,3
990,2,3
991,2,3
992,2,1
993,2,3
994,2,3
995,2,3
996,2,3
997,2,3
998,2,3
999,2,3
1000,2,3
1001,2,3
1002,2,3
1003,2,0
1004,2,3
1005,2,3
1006,2,3
1007,2,3
1008,2,3
1009,2,3
1010,2,3
1011,2,3
1012,2,3
1013,2,3
1014,2,3
1015,2,3
1016,2,3
1017,2,3
1018,2,3
1019,2,3
1020,2,3
1021,2,3
1022,2,3
1023,2,3
1024,2,3
1025,2,3
1026,2,3
1027,2,3
1028,2,3
1029,2,3
1030,2,3
1031,2,3
1032,2,3
1033,2,3
1034,2,1
1035,2,3
1036,2,0
1037,2,3
1038,2,3
1039,2,3
1040,2,1
1041,2,3
1042,2,3
1043,2,3
1044,2,3
1045,2,3
1046,2,3
1047,2,3
1048,2,3
1049,2,7
1050,2,3
1051,2,3
1052,2,3
1053,2,3
1054,2,3
1055,2,3
1056,2,3
1057,2,3
1058,2,3
1059,2,3
1060,2,3
1061,2,3
1062,2,3
1063,2,3
1064,2,3
1065,2,3
1066,2,3
1067,2,3
1068,2,3
1069,2,3
1070,2,3
1071,2,3
1072,2,3
1073,2,3
1074,2,3
1075,2,1
1076,2,3
1077,2,3
1078,2,3
1079,2,5
1080,2,3
1081,2,3
1082,2,3
1083,2,3
1084,2,3
1085,2,3
1086,2,3
1087,2,3
1088,2,3
1089,2,3
1090,2,3
1091,2,0
1092,2,3
1093,2,3
1094,2,1
1095,2,3
1096,2,3
1097,2,3
1098,2,3
1099,2,3
1100,2,3
1101,2,3
1102,2,3
1103,2,3
1104,2,3
1105,2,3
1106,2,3
1107,2,3
1108,2,7
1109,2,3
1110,2,3
1111,2,1
1112,2,3
1113,2,3
1114,2,6
1115,2,3
1116,2,3
1117,2,0
1118,2,3
1119,2,3
1120,2,3
1121,2,3
1122,2,3
1123,2,3
1124,2,3
1125,2,3
1126,2,7
1127,2,3
1128,2,3
1129,2,3
1130,2,3
1131,2,3
1132,2,3
1133,2,3
1134,2,3
1135,2,3
1136,2,3
1137,2,3
1138,2,3
1139,2,3
1140,2,3
1141,2,3
1142,2,3
1143,2,3
1144,2,3
1145,2,3
1146,2,3
1147,2,3
1148,2,3
1149,2,3
1150,2,3
1151,2,3
1152,2,3
1153,2,3
1154,2,3
1155,2,3
1156,2,3
1157,2,2
1158,2,3
1159,2,3
1160,2,3
1161,2,3
1162,2,3
1163,2,7
1164,2,3
1165,2,3
1166,2,3
1167,2,3
1168,2,3
1169,2,3
1170,2,3
1171,2,3
1172,2,3
1173,2,3
1174,2,3
1175,2,3
1176,2,3
1177,2,3
1178,2,3
1179,2,3
1180,2,3
1181,2,3
1182,2,3
1183,2,3
1184,2,3
1185,2,3
1186,2,3
1187,2,3
1188,2,3
1189,2,3
1190,2,3
1191,2,3
1192,2,3
1193,2,3
1194,2,3
1195,2,3
1196,2,3
1197,2,3
1198,2,3
1199,2,1
1200,2,1
1201,2,3
1202,2,3
1203,2,3
1204,2,3
1205,2,3
1206,2,3
1207,2,3
1208,2,1
1209,2,3
1210,2,3
1211,3,0
1212,3,4
1213,3,0
1214,3,0
1215,3,0
1216,3,0
1217,3,5
1218,3,0
1219,3,4
1220,3,0
1221,3,0
1222,3,0
1223,3,0
1224,3,0
1225,3,0
1226,3,4
1227,3,0
1228,3,0
1229,3,0
1230,3,0
1231,3,0
1232,3,0
1233,3,0
1234,3,0
1235,3,0
1236,3,0
1237,3,0
1238,3,0
1239,3,4
1240,3,0
1241,3,0
1242,3,4
1243,3,0
1244,3,0
1245,3,4
1246,3,0
1247,3,0
1248,3,0
1249,3,0
1250,3,0
1251,3,0
1252,3,0
1253,3,0
1254,3,0
1255,3,0
1256,3,4
1257,3,0
1258,3,0
1259,3,0
1260,3,5
1261,3,0
1262,3,0
1263,3,0
1264,3,4
1265,3,0
1266,3,4
1267,3,0
1268,3,0
1269,3,0
1270,3,0
1271,3,4
1272,3,0
1273,3,0
1274,3,4
1275,3,0
1276,3,0
1277,3,0
1278,3,4
1279,3,4
1280,3,0
1281,3,0
1282,3,0
1283,3,4
1284,3,0
1285,3,0
1286,3,0
1287,3,0
1288,3,0
1289,3,0
1290,3,4
1291,3,0
1292,3,0
1293,3,0
1294,3,0
1295,3,0
1296,3,0
1297,3,0
1298,3,0
1299,3,4
1300,3,0
1301,3,0
1302,3,1
1303,3,4
1304,3,0
1305,3,0
1306,3,0
1307,3,0
1308,3,0
1309,3,0
1310,3,0
1311,3,0
1312,3,4
1313,3,0
1314,3,0
1315,3,0
1316,3,0
1317,3,4
1318,3,0
1319,3,0
1320,3,0
1321,3,0
1322,3,4
1323,3,4
1324,3,0
1325,3,0
1326,3,4
1327,3,0
1328,3,4
1329,3,0
1330,3,4
1331,3,0
1332,3,0
1333,3,0
1334,3,0
1335,3,4
1336,3,4
1337,3,0
1338,3,0
1339,3,0
1340,3,0
1341,3,4
1342,3,0
1343,3,0
1344,3,0
1345,3,0
1346,3,0
1347,3,0
1348,3,0
1349,3,0
1350,3,0
1351,3,0
1352,3,0
1353,3,0
1354,3,0
1355,3,4
1356,3,0
1357,3,0
1358,3,0
1359,3,0
1360,3,0
1361,3,0
1362,3,0
1363,3,0
1364,3,0
1365,3,0
1366,3,0
1367,3,4
1368,3,4
1369,3,0
1370,3,4
1371,3,4
1372,3,0
1373,3,0
1374,3,0
1375,3,0
1376,3,4
1377,3,0
1378,3,1
1379,3,0
1380,3,0
1381,3,0
1382,3,0
1383,3,0
1384,3,0
1385,3,0
1386,3,5
1387,3,0
1388,3,0
1389,3,0
1390,3,4
1391,3,0
1392,3,0
1393,3,4
1394,3,0
1395,3,4
1396,3,0
1397,3,0
1398,3,4
1399,3,0
1400,3,0
1401,3,4
1402,3,0
1403,3,0
1404,3,0
1405,3,0
1406,3,4
1407,3,0
1408,3,0
1409,3,4
1410,3,0
1411,3,0
1412,3,0
1413,3,0
1414,3,0
1415,3,0
1416,3,0
1417,3,0
1418,3,0
1419,3,0
1420,3,0
1421,3,4
1422,3,0
1423,3,0
1424,3,0
1425,3,0
1426,3,0
1427,3,0
1428,3,0
1429,3,0
1430,3,0
1431,3,0
1432,3,0
1433,3,0
1434,3,0
1435,3,0
1436,3,0
1437,3,0
1438,3,0
1439,3,4
1440,3,4
1441,3,4
1442,3,0
1443,3,0
1444,3,4
1445,3,0
1446,3,0
1447,3,0
1448,3,4
1449,3,0
1450,3,0
1451,3,0
1452,3,0
1453,3,0
1454,3,0
1455,3,0
1456,3,0
1457,3,0
1458,3,0
1459,3,0
1460,3,0
1461,3,0
1462,3,0
1463,3,4
1464,3,0
1465,3,4
1466,3,6
1467,3,1
1468,3,4
1469,3,0
1470,3,0
1471,3,4
1472,3,0
1473,3,4
1474,3,0
1475,3,0
1476,3,0
1477,3,0
1478,3,0
1479,3,0
1480,3,0
1481,3,0
1482,3,0
1483,3,4
1484,3,4
1485,3,0
1486,3,0
1487,3,0
1488,3,0
1489,3,0
1490,3,0
1491,3,4
1492,3,0
1493,3,0
1494,3,0
1495,3,4
1496,3,0
1497,3,0
1498,3,0
1499,3,0
1500,3,0
1501,3,0
1502,3,4
1503,3,0
1504,3,0
1505,3,0
1506,3,0
1507,3,0
1508,3,4
1509,3,0
1510,3,4
1511,3,0
1512,3,0
1513,3,4
1514,3,0
1515,3,0
1516,3,0
1517,3,0
1518,3,0
1519,3,0
1520,3,0
1521,3,4
1522,3,0
1523,3,0
1524,3,0
1525,3,0
1526,3,0
1527,3,4
1528,3,0
1529,3,0
1530,3,4
1531,3,0
1532,3,0
1533,3,0
1534,3,4
1535,3,4
1536,3,0
1537,3,0
1538,3,0
1539,3,0
1540,3,0
1541,3,0
1542,3,0
1543,3,0
1544,3,4
1545,3,0
1546,3,4
1547,3,0
1548,3,0
1549,3,0
1550,3,0
1551,3,0
1552,3,0
1553,3,0
1554,3,4
1555,3,7
1556,3,4
1557,3,0
1558,3,4
1559,3,0
1560,3,0
1561,3,4
1562,3,0
1563,3,0
1564,3,0
1565,3,4
1566,3,4
1567,3,5
1568,3,0
1569,3,0
1570,3,0
1571,3,0
1572,3,0
1573,3,0
1574,3,4
1575,3,0
1576,3,0
1577,3,0
1578,3,0
1579,3,4
1580,3,0
1581,3,0
1582,3,0
1583,3,4
1584,3,0
1585,3,0
1586,3,0
1587,3,0
1588,3,4
1589,3,4
1590,3,4
1591,3,0
1592,3,0
1593,3,0
1594,3,0
1595,3,0
1596,3,0
1597,3,0
1598,3,0
1599,3,0
1600,3,0
1601,3,0
1602,3,0
1603,3,0
1604,3,0
1605,3,0
1606,3,0
1607,3,0
1608,3,4
1609,3,0
1610,3,0
1611,3,0
1612,3,0
1613,3,0
1614,3,1
1615,3,0
1616,3,0
1617,3,0
1618,3,0
1619,3,0
1620,3,0
1621,3,4
1622,3,0
1623,3,0
1624,3,4
1625,3,0
1626,3,0
1627,3,5
1628,3,0
1629,3,0
1630,3,4
1631,3,0
1632,3,0
1633,3,0
1634,3,0
1635,3,0
1636,3,0
1637,3,0
1638,3,0
1639,3,4
1640,3,0
1641,3,0
1642,3,0
1643,3,4
1644,3,0
1645,3,0
1646,3,4
1647,3,0
1648,3,4
1649,3,0
1650,3,0
1651,3,0
1652,3,0
1653,3,0
1654,3,0
1655,3,4
1656,3,0
1657,3,0
1658,3,0
1659,3,0
1660,3,0
1661,3,0
1662,3,0
1663,3,0
1664,3,0
1665,3,0
1666,3,0
1667,3,0
1668,3,0
1669,3,0
1670,3,0
1671,3,0
1672,3,0
1673,3,0
1674,3,0
1675,3,0
1676,3,0
1677,3,0
1678,3,0
1679,3,6
1680,3,4
1681,3,0
1682,3,0
1683,3,0
1684,3,0
1685,3,0
1686,3,0
1687,3,0
1688,3,0
1689,3,0
1690,3,4
1691,3,0
1692,3,0
1693,3,0
1694,3,0
1695,3,0
1696,3,0
1697,3,0
1698,3,4
1699,3,0
1700,3,4
1701,3,0
1702,3,0
1703,3,0
1704,3,0
1705,3,0
1706,3,4
1707,3,0
1708,3,0
1709,3,0
1710,3,4
1711,3,4
1712,3,4
1713,3,0
1714,3,0
1715,3,4
1716,3,0
1717,3,4
1718,3,4
1719,3,0
1720,3,0
1721,3,0
1722,3,0
1723,3,4
1724,3,0
1725,3,0
1726,3,0
1727,5,5
1728,5,7
1729,5,5
1730,5,5
1731,5,5
1732,5,1
1733,5,5
1734,5,5
1735,5,1
1736,5,5
1737,5,5
1738,5,1
1739,5,5
1740,5,1
1741,5,5
1742,5,7
1743,5,5
1744,5,1
1745,5,7
1746,5,5
1747,5,5
1748,5,1
1749,5,1
1750,5,7
1751,5,5
1752,5,1
1753,5,5
1754,5,5
1755,5,5
1756,5,1
1757,5,7
1758,5,5
1759,5,5
1760,5,5
1761,5,1
1762,5,5
1763,5,1
1764,5,5
1765,5,1
1766,5,7
1767,5,5
1768,5,7
1769,5,1
1770,5,7
1771,5,1
1772,5,5
1773,5,5
1774,5,5
1775,5,5
1776,5,7
1777,5,5
1778,5,5
1779,5,5
1780,5,5
1781,5,5
1782,5,7
1783,5,7
1784,5,5
1785,5,5
1786,5,5
1787,5,5
1788,5,5
1789,5,5
1790,5,5
1791,5,7
1792,5,5
1793,5,7
1794,5,5
1795,5,5
1796,5,5
1797,5,5
1798,5,5
1799,5,5
1800,5,5
1801,5,5
1802,5,1
1803,5,2
1804,5,5
1805,5,5
1806,5,5
1807,5,5
1808,5,5
1809,5,5
1810,5,5
1811,5,1
1812,5,7
1813,5,5
1814,5,5
1815,5,5
1816,5,5
1817,5,5
1818,5,1
1819,5,5
1820,5,5
1821,5,5
1822,5,5
1823,5,5
1824,5,2
1825,5,5
1826,5,5
1827,5,5
1828,5,7
1829,5,1
1830,5,7
1831,5,5
1832,5,5
1833,5,5
1834,5,5
1835,5,5
1836,5,5
1837,5,7
1838,5,1
1839,5,5
1840,5,5
1841,5,5
1842,5,5
1843,5,5
1844,5,1
1845,5,5
1846,5,5
1847,5,5
1848,5,5
1849,5,5
1850,5,5
1851,5,5
1852,5,5
1853,5,5
1854,5,5
1855,5,5
1856,5,5
1857,5,1
1858,5,7
1859,5,7
1860,5,5
1861,5,1
1862,5,7
1863,5,0
1864,5,7
1865,5,0
1866,5,5
1867,5,2
1868,5,5
1869,5,5
1870,5,5
1871,5,5
1872,5,5
1873,5,5
1874,5,1
1875,5,7
1876,5,7
1877,5,5
1878,5,1
1879,5,5
1880,5,1
1881,5,1
1882,5,7
1883,5,5
1884,5,1
1885,5,5
1886,5,5
1887,5,1
1888,5,0
1889,5,5
1890,5,5
1891,5,5
1892,5,7
1893,5,5
1894,5,5
1895,5,5
1896,5,7
1897,5,1
1898,5,5
1899,5,5
1900,5,5
1901,5,7
1902,5,5
1903,5,5
1904,5,7
1905,5,1
1906,5,7
1907,5,5
1908,5,5
1909,5,5
1910,5,1
1911,5,5
1912,5,7
1913,5,7
1914,5,5
1915,5,5
1916,5,5
1917,5,1
1918,5,5
1919,5,5
1920,5,5
1921,5,5
1922,5,5
1923,5,5
1924,5,0
1925,5,7
1926,5,5
1927,5,7
1928,5,5
1929,5,5
1930,5,1
1931,5,5
1932,5,5
1933,5,1
1934,5,5
1935,5,5
1936,5,5
1937,5,1
1938,5,1
1939,5,5
1940,5,7
1941,5,5
1942,5,7
1943,5,7
1944,5,1
1945,5,5
1946,5,5
1947,5,5
1948,5,5
1949,5,5
1950,5,5
1951,4,6
1952,4,0
1953,4,6
1954,4,6
1955,4,7
1956,4,6
1957,4,6
1958,4,7
1959,4,7
1960,4,7
1961,4,7
1962,4,6
1963,4,6
1964,4,6
1965,4,6
1966,4,6
1967,4,1
1968,4,6
1969,4,6
1970,4,1
1971,4,7
1972,4,6
1973,4,0
1974,4,6
1975,4,6
1976,4,7
1977,4,6
1978,4,7
1979,4,7
1980,4,6
1981,4,6
1982,4,6
1983,4,6
1984,4,6
1985,4,6
1986,4,7
1987,4,6
1988,4,7
1989,4,6
1990,4,6
1991,4,6
1992,4,6
1993,4,6
1994,4,6
1995,4,7
1996,4,7
1997,4,6
1998,4,6
1999,4,6
2000,4,6
2001,4,0
2002,4,6
2003,4,1
2004,4,4
2005,4,6
2006,4,6
2007,4,6
2008,4,6
2009,4,6
2010,4,6
2011,4,3
2012,4,7
2013,4,6
2014,4,6
2015,4,6
2016,4,6
2017,4,4
2018,4,6
2019,4,6
2020,4,7
2021,4,6
2022,4,1
2023,4,1
2024,4,7
2025,4,6
2026,4,6
2027,4,6
2028,4,6
2029,4,6
2030,4,6
2031,4,6
2032,4,6
2033,4,6
2034,4,7
2035,4,4
2036,4,6
2037,4,7
2038,4,6
2039,4,6
2040,4,6
2041,4,1
2042,4,6
2043,4,6
2044,4,6
2045,4,6
2046,4,6
2047,4,6
2048,4,6
2049,4,6
2050,4,6
2051,4,6
2052,4,6
2053,4,7
2054,4,7
2055,4,1
2056,4,6
2057,4,6
2058,4,6
2059,4,7
2060,4,6
2061,4,6
2062,4,6
2063,4,6
2064,4,6
2065,4,7
2066,4,1
2067,4,6
2068,4,6
2069,4,6
2070,4,6
2071,4,1
2072,4,6
2073,4,6
2074,4,7
2075,4,7
2076,4,6
2077,4,7
2078,4,6
2079,4,6
2080,4,6
2081,4,1
2082,4,6
2083,4,6
2084,4,6
2085,4,7
2086,4,6
2087,4,7
2088,4,7
2089,4,6
2090,4,6
2091,4,7
2092,4,6
2093,4,7
2094,4,6
2095,4,6
2096,4,7
2097,4,6
2098,4,7
2099,4,6
2100,4,6
2101,4,6
2102,4,6
2103,4,6
2104,4,6
2105,4,6
2106,4,6
2107,4,6
2108,4,6
2109,4,7
2110,4,7
2111,4,6
2112,4,6
2113,4,1
2114,4,6
2115,4,6
2116,4,6
2117,4,6
2118,4,6
2119,4,6
2120,4,6
2121,4,6
2122,4,6
2123,4,6
2124,4,6
2125,4,7
2126,4,6
2127,4,6
2128,4,6
2129,4,7
2130,4,6
2131,4,6
2132,4,6
2133,4,4
2134,4,7
2135,4,2
2136,4,7
2137,4,6
2138,4,6
2139,4,7
