,True,Pred
418,1,2
419,1,2
420,1,2
421,0,1
422,0,1
423,0,1
424,0,1
425,0,1
426,1,2
427,0,1
428,0,1
429,1,2
430,0,1
431,1,2
432,1,2
433,1,2
434,0,1
435,0,1
436,1,2
437,1,2
438,1,2
439,0,1
440,2,3
441,0,1
442,1,1
443,1,1
444,1,2
445,0,1
446,1,2
447,1,2
448,0,1
449,0,1
450,1,2
451,1,2
452,1,2
453,0,1
454,0,1
455,0,1
456,1,2
457,0,1
458,0,1
459,1,2
460,1,2
461,0,1
462,1,2
463,1,2
464,1,2
465,1,2
466,0,1
467,0,1
468,1,2
469,3,3
470,1,2
471,1,2
472,1,2
473,1,2
474,1,2
475,1,2
476,0,1
477,0,1
478,1,2
479,0,1
480,1,2
481,0,1
482,0,1
483,0,1
484,1,2
485,1,2
486,0,1
487,0,1
488,0,1
489,1,2
490,0,1
491,0,1
492,1,2
493,0,1
494,1,2
495,1,2
496,1,2
497,0,1
498,0,1
499,0,1
500,0,1
501,1,2
502,0,1
503,0,1
504,0,1
505,1,2
506,1,2
507,0,1
508,1,2
509,1,2
510,1,2
511,1,2
512,0,1
513,0,1
514,0,1
515,1,2
516,0,1
517,0,1
518,0,1
519,1,2
520,1,2
521,1,2
522,1,2
523,0,1
524,1,2
525,1,2
526,1,2
527,1,2
528,0,1
529,1,2
530,1,2
531,1,2
532,2,3
533,1,2
534,0,1
535,1,2
536,0,1
537,0,1
538,0,1
539,1,2
540,1,2
541,1,2
542,1,2
543,0,1
544,0,1
545,1,2
546,1,2
547,1,2
548,1,2
549,1,2
550,3,3
551,0,1
552,3,3
553,0,1
554,1,2
555,1,2
556,1,2
557,0,1
558,1,2
559,0,1
560,1,2
561,1,2
562,0,1
563,0,1
564,1,2
565,0,1
566,0,1
567,0,1
568,0,1
569,0,1
570,1,2
571,1,2
572,0,1
573,1,2
574,0,1
575,0,1
576,2,3
577,1,2
578,0,1
579,0,1
580,1,2
581,0,1
582,1,2
583,0,1
584,0,1
585,1,2
586,1,2
587,0,1
588,0,1
589,1,2
590,1,2
591,1,2
592,0,1
593,1,2
594,1,2
595,2,3
596,0,1
597,0,1
598,0,1
599,1,2
600,0,1
601,0,1
602,0,1
603,1,2
604,1,2
605,1,2
606,0,1
607,1,2
608,0,1
609,0,1
610,1,2
611,0,1
612,0,1
613,0,1
614,0,1
615,0,1
616,0,1
617,0,1
618,1,2
619,0,1
620,0,1
621,0,1
622,1,2
623,1,2
624,0,1
625,0,1
626,1,2
627,0,1
628,0,1
629,1,2
630,0,1
631,1,2
632,1,2
633,0,1
634,1,2
635,1,2
636,0,1
637,0,1
638,0,1
639,1,2
640,0,1
641,1,2
642,1,2
643,0,1
644,0,1
645,1,2
646,0,1
647,1,2
648,0,1
649,3,3
650,0,1
651,1,2
652,1,2
653,0,1
654,1,2
655,0,1
656,0,1
657,1,2
658,1,2
659,1,2
660,1,2
661,1,2
662,0,1
663,1,2
664,0,1
665,0,1
666,1,2
667,0,1
668,1,2
669,0,1
670,1,2
671,1,2
672,1,2
673,3,3
674,1,2
675,0,1
676,1,2
677,0,1
678,1,2
679,1,2
680,1,2
681,0,1
682,0,1
683,0,1
684,0,1
685,0,1
686,1,2
687,1,2
688,1,2
689,1,2
690,0,1
691,0,1
692,1,2
693,0,1
694,0,1
695,1,2
696,0,1
697,1,2
698,1,2
699,1,2
700,0,1
701,1,2
702,0,1
703,1,2
704,2,3
705,1,2
706,0,1
707,1,2
708,1,2
709,1,2
710,0,1
711,0,1
712,0,1
713,1,2
714,1,2
715,0,1
716,1,2
717,0,1
718,1,2
719,0,1
720,0,1
721,1,2
722,0,1
723,1,2
724,1,2
725,0,1
726,0,1
727,1,2
728,0,1
729,1,2
730,0,1
731,1,2
732,0,1
733,0,1
734,3,3
735,0,1
736,0,1
737,0,1
738,1,2
739,0,1
740,0,1
741,0,1
742,1,2
743,1,2
744,0,1
745,0,1
746,1,2
747,1,2
748,1,2
749,1,2
750,0,1
751,3,3
752,0,1
753,1,2
754,1,2
755,0,1
756,1,2
757,1,2
758,0,1
759,0,1
760,0,1
761,0,1
762,1,2
763,1,2
764,1,2
765,3,3
766,0,1
767,1,2
768,1,2
769,1,2
770,3,3
771,0,1
772,1,2
773,0,1
774,1,2
775,1,2
776,1,2
777,0,1
778,1,2
779,0,1
780,0,1
781,1,2
782,1,1
783,0,1
784,0,1
785,0,1
786,0,1
787,0,1
788,0,1
789,1,2
790,1,2
791,2,3
792,0,1
793,0,1
794,1,1
795,1,2
796,1,2
797,0,1
798,1,2
799,0,1
800,1,2
801,0,1
802,0,1
803,0,1
804,1,2
805,0,1
806,1,2
807,1,2
808,0,1
809,1,2
810,0,1
811,0,1
812,1,2
813,1,2
814,1,2
815,0,1
816,1,2
817,1,2
818,1,2
819,1,2
820,1,2
821,1,2
822,0,1
823,0,1
824,0,1
825,0,1
826,1,2
827,0,1
828,1,2
829,0,1
830,1,2
831,0,1
832,2,3
833,0,1
834,0,1
835,0,1
836,1,2
837,0,1
838,1,2
839,1,2
840,1,2
841,1,2
842,1,2
843,1,2
844,0,1
845,0,1
846,1,2
847,0,1
848,0,1
849,0,1
850,1,2
851,0,1
852,1,2
853,1,2
854,1,2
855,2,3
856,1,2
857,1,2
858,1,2
859,1,2
860,1,2
861,1,2
862,0,1
863,0,1
864,1,2
865,0,1
866,1,2
867,1,2
868,0,1
869,0,1
870,1,2
871,1,2
872,0,1
873,3,3
874,0,1
875,0,1
876,0,1
877,0,1
878,1,2
879,0,1
880,1,2
881,0,1
882,0,1
883,0,1
884,0,1
885,1,1
886,0,1
887,1,2
888,2,3
889,1,2
890,0,1
891,0,1
892,0,1
893,0,1
894,1,2
895,1,2
896,0,1
897,0,1
898,1,2
899,1,2
900,1,2
901,0,1
902,1,2
903,1,2
904,0,1
905,0,1
906,2,3
907,0,1
908,2,3
909,0,1
910,1,2
911,1,2
912,1,2
913,1,2
914,0,1
915,0,1
916,1,2
917,0,1
918,1,2
919,1,2
920,1,2
921,0,1
922,1,2
923,1,2
924,0,1
925,1,2
926,0,1
927,0,1
928,1,2
929,0,1
930,0,1
931,0,1
932,0,1
933,1,2
934,0,1
935,0,1
936,1,2
937,0,1
938,0,1
939,1,2
940,0,1
941,1,2
942,1,2
943,1,2
944,1,2
945,0,1
946,1,2
947,0,1
948,1,2
949,1,2
950,1,2
951,1,2
952,1,2
953,1,2
954,1,2
955,1,2
956,0,1
957,0,1
958,1,2
959,0,1
960,0,1
961,1,2
962,0,1
963,1,2
964,3,3
965,1,2
966,1,2
967,1,2
968,1,2
969,1,2
970,1,2
971,0,1
972,1,2
973,1,2
974,0,1
975,0,1
976,0,1
977,1,2
978,1,2
979,0,1
980,0,1
981,1,2
982,0,1
983,1,2
984,0,1
985,0,1
986,1,2
987,0,1
988,1,2
989,0,1
990,0,1
991,1,2
992,0,1
993,0,1
994,1,2
995,0,1
996,1,2
997,1,2
998,0,1
999,1,2
1000,0,1
1001,1,2
1002,0,1
1003,0,1
1004,0,1
1005,0,1
1006,1,2
1007,0,1
1008,0,1
1009,0,1
1010,0,1
1011,1,2
1012,1,1
1013,1,2
1014,1,2
1015,1,2
1016,0,1
1017,0,1
1018,0,1
1019,2,3
1020,1,2
1021,3,3
1022,0,1
1023,1,2
1024,0,1
1025,1,2
1026,1,2
1027,0,1
1028,3,3
1029,1,2
1030,0,1
1031,1,2
1032,0,1
1033,0,1
1034,1,2
1035,0,1
1036,0,1
1037,1,2
1038,0,1
1039,0,1
1040,1,2
1041,1,2
1042,1,2
1043,0,1
1044,0,1
1045,0,1
1046,1,2
1047,1,2
1048,0,1
1049,0,1
1050,0,1
1051,1,2
1052,0,1
1053,1,2
1054,1,2
1055,1,2
1056,1,2
1057,0,1
1058,1,2
1059,1,2
1060,0,1
1061,0,1
1062,1,2
1063,1,2
1064,0,1
1065,0,1
1066,0,1
1067,1,2
1068,1,2
1069,0,1
1070,0,1
1071,1,2
1072,0,1
1073,0,1
1074,1,2
1075,0,1
1076,1,2
1077,0,1
1078,1,2
1079,0,1
1080,0,1
1081,0,1
1082,0,1
1083,1,2
1084,1,2
1085,0,1
1086,0,1
1087,1,2
1088,0,1
1089,1,2
1090,0,1
1091,0,1
1092,0,1
1093,0,1
1094,1,2
1095,1,2
1096,0,1
1097,0,1
1098,0,1
1099,1,2
1100,1,2
1101,1,2
1102,0,1
1103,1,2
1104,0,1
1105,0,1
1106,0,1
1107,0,1
1108,0,1
1109,0,1
1110,0,1
1111,1,2
1112,0,1
1113,0,1
1114,1,2
1115,0,1
1116,0,1
1117,0,1
1118,1,2
1119,0,1
1120,0,1
1121,0,1
1122,1,2
1123,2,3
1124,1,2
1125,1,2
1126,1,2
1127,0,1
1128,0,1
1129,0,1
1130,0,1
1131,1,2
1132,0,1
1133,0,1
1134,0,1
1135,0,1
1136,0,1
1137,1,2
1138,1,2
1139,1,2
1140,0,1
1141,0,1
1142,0,1
1143,0,1
1144,1,2
1145,1,2
1146,1,2
1147,1,2
1148,0,1
1149,0,1
1150,0,1
1151,1,2
1152,1,2
1153,3,3
1154,1,2
1155,1,2
1156,1,2
1157,0,1
1158,1,2
1159,1,2
1160,0,1
1161,0,1
1162,0,1
1163,0,1
1164,0,1
1165,0,1
1166,1,2
1167,0,1
1168,0,1
1169,0,1
1170,0,1
1171,1,2
1172,1,2
1173,1,2
1174,1,2
1175,1,2
1176,1,2
1177,1,2
1178,0,1
1179,1,2
1180,1,2
1181,1,2
1182,0,1
1183,0,1
1184,3,3
1185,1,2
1186,1,2
1187,1,2
1188,0,1
1189,2,3
1190,0,1
1191,1,2
1192,1,2
1193,0,1
1194,0,1
1195,1,2
1196,0,1
1197,1,2
1198,1,2
1199,1,2
1200,1,2
1201,0,1
1202,0,1
1203,0,1
1204,1,2
1205,0,1
1206,0,1
1207,1,2
1208,0,1
1209,0,1
1210,1,2
1211,1,2
1212,0,1
1213,0,1
1214,0,1
1215,0,1
1216,1,2
1217,1,2
1218,1,2
1219,0,1
1220,3,3
1221,1,2
1222,1,2
1223,0,1
1224,0,1
1225,0,1
1226,1,2
1227,0,1
1228,0,1
1229,0,1
1230,2,3
1231,1,2
1232,0,1
1233,1,2
1234,0,1
1235,1,2
1236,0,1
1237,1,2
1238,1,2
1239,1,2
1240,0,1
1241,1,2
1242,0,1
1243,1,2
1244,1,2
1245,1,2
1246,0,1
1247,1,2
1248,1,2
1249,0,1
1250,0,1
1251,0,1
1252,1,2
1253,3,3
1254,1,2
1255,1,2
1256,1,2
1257,1,2
1258,0,1
1259,1,2
1260,0,1
1261,1,2
1262,1,2
1263,0,1
1264,1,2
1265,0,1
1266,1,2
1267,0,1
1268,0,1
1269,1,2
1270,1,2
1271,1,2
1272,1,2
1273,0,1
1274,1,2
1275,1,2
1276,0,1
1277,0,1
1278,1,2
1279,0,1
1280,0,1
1281,1,2
1282,0,1
1283,1,2
1284,0,1
1285,1,2
1286,1,2
1287,1,2
1288,1,2
1289,0,1
1290,1,2
1291,1,2
1292,0,1
1293,1,2
1294,0,1
1295,0,1
1296,0,1
1297,3,3
1298,0,1
1299,0,1
1300,0,1
1301,0,1
1302,1,2
1303,1,2
1304,3,3
1305,1,2
1306,1,2
1307,0,1
1308,0,1
1309,1,2
1310,0,1
1311,1,2
1312,0,1
1313,1,2
1314,0,1
1315,2,3
1316,1,2
1317,0,1
1318,0,1
1319,0,1
1320,0,1
1321,0,1
1322,0,1
1323,0,1
1324,0,1
1325,0,1
1326,1,2
1327,3,3
1328,3,3
1329,0,1
1330,0,1
1331,1,2
1332,1,2
1333,0,1
1334,1,2
1335,1,2
1336,1,2
1337,0,1
1338,0,1
1339,0,1
1340,1,2
1341,0,1
1342,1,2
1343,1,2
1344,1,2
1345,1,2
1346,1,2
1347,1,2
1348,1,2
1349,1,2
1350,1,2
1351,1,2
1352,0,1
1353,3,3
1354,0,1
1355,1,2
1356,0,1
1357,0,1
1358,1,2
1359,1,2
1360,1,2
1361,1,2
1362,0,1
1363,0,1
1364,1,2
1365,0,1
1366,0,1
1367,1,2
1368,1,2
1369,1,2
1370,0,1
1371,0,1
1372,0,1
1373,1,2
1374,0,1
1375,0,1
1376,1,2
1377,1,2
1378,0,1
1379,1,2
1380,0,1
1381,0,1
1382,0,1
1383,0,1
1384,0,1
1385,0,1
1386,1,2
1387,1,2
1388,0,1
1389,0,1
1390,0,1
1391,1,2
1392,1,2
1393,0,1
1394,1,2
1395,1,2
1396,0,1
1397,1,2
1398,0,1
1399,0,1
1400,1,2
1401,0,1
1402,0,1
1403,0,1
1404,0,1
1405,1,2
1406,1,2
1407,0,1
1408,1,2
1409,0,1
1410,1,2
1411,0,1
1412,1,2
1413,1,2
1414,1,2
1415,1,2
1416,1,2
1417,1,2
1418,0,1
1419,1,2
1420,1,2
1421,1,2
1422,0,1
1423,1,2
1424,0,1
1425,1,2
1426,0,1
1427,1,2
1428,0,1
1429,1,2
1430,1,2
1431,2,3
1432,0,1
1433,1,2
1434,1,2
1435,1,2
1436,0,1
1437,0,1
1438,1,2
1439,0,1
1440,1,2
1441,1,2
1442,0,1
1443,1,2
1444,1,2
1445,0,1
1446,1,2
1447,0,1
1448,0,1
1449,2,3
1450,1,2
1451,1,2
1452,0,1
1453,1,2
1454,0,1
1455,1,2
1456,1,2
1457,1,2
1458,0,1
1459,3,3
1460,1,2
1461,0,1
1462,0,1
1463,1,2
1464,0,1
1465,0,1
1466,0,1
1467,1,2
1468,1,2
1469,0,1
1470,1,2
1471,0,1
1472,0,1
1473,3,3
1474,0,1
1475,1,2
1476,0,1
1477,0,1
1478,1,2
1479,0,1
1480,0,1
1481,1,2
1482,0,1
1483,0,1
1484,0,1
1485,3,3
1486,1,2
1487,0,1
1488,1,2
1489,1,2
1490,0,1
1491,1,2
1492,0,1
1493,1,2
1494,3,3
1495,0,1
1496,1,2
1497,1,2
1498,2,3
1499,0,1
1500,0,1
1501,0,1
1502,1,2
1503,1,2
1504,1,2
1505,0,1
1506,0,1
1507,0,1
1508,1,2
1509,1,2
1510,0,1
1511,0,1
1512,1,2
1513,1,2
1514,0,1
1515,1,2
1516,0,1
1517,1,2
1518,2,3
1519,0,1
1520,1,2
1521,3,3
1522,1,2
1523,0,1
1524,0,1
1525,1,2
1526,1,2
1527,0,1
1528,1,2
1529,1,2
1530,1,2
1531,0,1
1532,0,1
1533,0,1
1534,1,2
1535,0,1
1536,0,1
1537,1,1
1538,0,1
1539,0,1
1540,1,2
1541,1,2
1542,0,1
1543,0,1
1544,1,2
1545,1,2
1546,1,2
1547,0,1
1548,3,1
1549,1,2
1550,0,1
1551,1,2
1552,1,2
1553,1,2
1554,1,2
1555,0,1
1556,1,2
1557,1,2
1558,3,3
1559,0,1
1560,1,2
1561,1,2
1562,1,2
1563,3,3
1564,0,1
1565,1,2
1566,1,2
1567,1,2
1568,1,2
1569,0,1
1570,0,1
1571,0,1
1572,0,1
1573,1,2
1574,1,2
1575,1,2
1576,1,2
1577,0,1
1578,1,2
1579,0,1
1580,1,2
1581,1,2
1582,1,2
1583,3,3
1584,0,1
1585,0,1
1586,0,1
1587,0,1
1588,0,1
1589,1,2
1590,1,2
1591,1,2
1592,1,2
1593,1,2
1594,1,2
1595,0,1
1596,1,2
1597,1,2
1598,1,2
1599,0,1
1600,1,2
1601,1,2
1602,0,1
1603,0,1
1604,0,1
1605,0,1
1606,1,2
1607,1,2
1608,3,3
1609,0,1
1610,0,1
1611,0,1
1612,0,1
1613,0,1
1614,1,2
1615,0,1
1616,0,1
1617,1,2
1618,0,1
1619,1,2
1620,1,2
1621,0,1
1622,1,2
1623,0,1
1624,0,1
1625,0,1
1626,0,1
1627,1,2
1628,1,2
1629,0,1
1630,1,2
1631,1,2
1632,1,2
1633,1,2
1634,1,2
1635,1,2
1636,1,2
1637,3,3
1638,1,2
1639,0,1
1640,1,2
1641,0,1
1642,1,2
1643,0,1
1644,0,1
1645,0,1
1646,0,1
1647,0,1
1648,1,2
1649,1,2
1650,0,1
1651,1,2
1652,1,2
1653,0,1
1654,0,1
1655,0,1
1656,1,2
1657,0,1
1658,0,1
1659,1,2
1660,1,2
1661,1,2
1662,0,1
1663,1,2
1664,1,2
1665,3,3
1666,1,2
1667,0,1
1668,0,1
1669,0,1
1670,1,2
1671,1,2
1672,1,2
1673,0,1
1674,1,2
1675,0,1
1676,0,1
1677,0,1
1678,0,1
1679,0,1
1680,0,1
1681,0,1
1682,0,1
1683,1,2
1684,1,2
1685,1,2
1686,1,2
1687,1,2
1688,0,1
1689,1,2
1690,0,1
1691,0,1
1692,0,1
1693,0,1
1694,0,1
1695,1,2
1696,1,2
1697,1,2
1698,0,1
1699,0,1
1700,0,1
1701,1,2
1702,0,1
1703,0,1
1704,1,2
1705,1,2
1706,0,1
1707,0,1
1708,0,1
1709,1,2
1710,0,1
1711,1,2
1712,0,1
1713,1,2
1714,0,1
1715,1,2
1716,0,1
1717,0,1
1718,0,1
1719,1,2
1720,1,2
1721,0,1
1722,1,2
1723,0,1
1724,1,2
1725,0,1
1726,0,1
1727,0,1
1728,0,1
1729,1,2
1730,1,2
1731,0,1
1732,0,1
1733,1,2
1734,1,2
1735,1,2
1736,0,1
1737,1,2
1738,1,2
1739,0,1
1740,1,2
1741,0,1
1742,1,2
1743,1,2
1744,0,1
1745,0,1
1746,0,1
1747,1,2
1748,1,2
1749,0,1
1750,1,2
1751,1,2
1752,1,2
1753,1,2
1754,0,1
1755,0,1
1756,1,2
1757,0,1
1758,0,1
1759,1,2
1760,0,1
1761,0,1
1762,0,1
1763,1,2
1764,0,1
1765,1,2
1766,1,2
1767,1,2
1768,0,1
1769,0,1
1770,0,1
1771,1,2
1772,1,2
1773,0,1
1774,0,1
1775,0,1
1776,0,1
1777,0,1
1778,3,3
1779,1,1
1780,1,2
1781,1,2
1782,1,2
1783,0,1
1784,1,2
1785,0,1
1786,1,2
1787,1,2
1788,1,2
1789,1,2
1790,1,2
1791,1,2
1792,0,1
1793,0,1
1794,0,1
1795,1,2
1796,3,3
1797,1,2
1798,0,1
1799,1,2
1800,0,1
1801,1,2
1802,0,1
1803,0,1
1804,1,1
1805,0,1
1806,1,2
1807,0,1
1808,3,3
1809,1,2
1810,1,2
1811,0,1
1812,1,2
1813,1,2
1814,1,2
1815,1,2
1816,1,2
1817,1,2
1818,1,2
1819,0,1
1820,0,1
1821,1,2
1822,0,1
1823,0,1
1824,0,1
1825,0,1
1826,0,1
1827,0,1
1828,1,2
1829,1,2
1830,0,1
1831,0,1
1832,1,2
1833,1,2
1834,1,2
1835,1,2
1836,0,1
1837,0,1
1838,1,2
1839,1,2
1840,0,1
1841,0,1
1842,1,2
1843,1,2
1844,0,1
1845,0,1
1846,0,1
1847,0,1
1848,0,1
1849,0,1
1850,1,2
1851,1,2
1852,1,2
1853,1,2
1854,0,1
1855,0,1
1856,0,1
1857,1,2
1858,1,2
1859,0,1
1860,0,1
1861,3,3
1862,1,2
1863,1,2
1864,0,1
1865,0,1
1866,1,2
1867,0,1
1868,0,1
1869,0,1
1870,1,2
1871,0,1
1872,0,1
1873,1,2
1874,0,1
1875,0,1
1876,0,1
1877,1,2
1878,1,2
1879,0,1
1880,1,2
1881,0,1
1882,1,2
1883,0,1
1884,1,2
1885,0,1
1886,1,2
1887,0,1
1888,1,2
1889,1,2
1890,0,1
1891,1,2
1892,1,2
1893,0,1
1894,3,3
1895,1,2
1896,1,2
1897,1,2
1898,0,1
1899,0,1
1900,1,2
1901,0,1
1902,0,1
1903,1,2
1904,0,1
1905,0,1
1906,1,2
1907,0,1
1908,0,1
1909,1,2
1910,0,1
1911,0,1
1912,0,1
1913,1,2
1914,1,2
1915,0,1
1916,1,2
1917,0,1
1918,0,1
1919,0,1
1920,1,2
1921,0,1
1922,1,2
1923,1,2
1924,1,2
1925,0,1
1926,0,1
1927,2,3
1928,0,1
1929,1,2
1930,0,1
1931,0,1
1932,1,2
1933,2,3
1934,1,2
1935,1,2
1936,1,2
1937,1,2
1938,0,1
1939,2,3
1940,0,1
1941,0,1
1942,1,2
1943,1,2
1944,1,2
1945,1,2
1946,1,2
1947,2,3
1948,0,1
1949,0,1
1950,0,1
1951,0,1
1952,0,1
1953,1,2
1954,1,2
1955,1,2
1956,0,1
1957,1,2
1958,0,1
1959,1,2
1960,0,1
1961,1,2
1962,0,1
1963,1,2
1964,0,1
1965,1,2
1966,3,3
1967,2,3
1968,1,2
1969,0,1
1970,1,2
1971,0,1
1972,0,1
1973,1,2
1974,0,1
1975,2,3
1976,1,2
1977,0,1
1978,1,2
1979,1,2
1980,1,2
1981,1,2
1982,0,1
1983,1,2
1984,1,2
1985,0,1
1986,0,1
1987,1,2
1988,1,2
1989,1,2
1990,0,1
1991,0,1
1992,1,2
1993,0,1
1994,1,2
1995,0,1
1996,0,1
1997,0,1
1998,3,3
1999,1,2
2000,2,3
2001,0,1
2002,0,1
2003,1,2
2004,0,1
2005,0,1
2006,1,2
2007,0,1
2008,0,1
2009,1,2
2010,0,1
2011,3,3
2012,0,1
2013,1,2
2014,1,2
2015,0,1
2016,0,1
2017,1,2
2018,1,2
2019,1,2
2020,1,2
2021,1,2
2022,2,3
2023,0,1
2024,0,1
2025,0,1
2026,0,1
2027,0,1
2028,1,2
2029,0,1
2030,0,1
2031,1,2
2032,0,1
2033,0,1
2034,1,2
2035,0,1
2036,1,2
2037,0,1
2038,1,2
2039,1,2
2040,0,1
2041,1,2
2042,3,3
2043,1,2
2044,1,2
2045,1,2
2046,0,1
2047,0,1
2048,1,2
2049,0,1
2050,1,2
2051,0,1
2052,0,1
2053,0,1
2054,1,2
2055,1,2
2056,0,1
2057,1,2
2058,0,1
2059,1,2
2060,1,2
2061,1,2
2062,0,1
2063,1,2
2064,0,1
2065,0,1
2066,1,2
2067,1,2
2068,0,1
2069,0,1
2070,0,1
2071,1,2
2072,1,2
2073,1,2
2074,0,1
2075,1,2
2076,0,1
2077,2,3
2078,0,1
2079,0,1
2080,0,1
2081,1,2
2082,1,2
2083,1,2
2084,1,2
2085,1,2
2086,1,2
2087,3,3
2088,0,1
2089,1,2
2090,0,1
2091,3,3
2092,1,2
2093,0,1
2094,1,2
2095,1,2
2096,0,1
2097,1,2
2098,1,2
2099,1,2
2100,0,1
2101,0,1
2102,0,1
2103,0,1
2104,1,2
2105,1,2
2106,0,1
2107,1,2
2108,1,2
2109,0,1
2110,2,3
2111,1,2
2112,0,1
2113,0,1
2114,0,1
2115,1,2
2116,0,1
2117,1,2
2118,1,2
2119,0,1
2120,0,1
2121,2,3
2122,1,2
2123,0,1
2124,1,2
2125,2,3
2126,1,2
2127,0,1
2128,0,1
2129,1,2
2130,1,2
2131,2,3
2132,2,3
2133,0,1
2134,0,1
2135,0,1
2136,0,1
2137,0,1
2138,0,1
2139,0,1
