,True,Pred
598,4,0
599,2,2
600,2,2
601,3,4
602,3,4
603,5,1
604,5,1
605,5,1
606,5,1
607,5,1
608,5,1
609,5,1
610,5,1
611,5,1
612,5,1
613,3,4
614,3,4
615,5,1
616,5,1
617,5,1
618,5,1
619,5,1
620,5,1
621,5,1
622,5,1
623,4,0
624,4,0
625,5,1
626,5,1
627,4,0
628,4,0
629,4,0
630,2,2
631,2,2
632,4,0
633,5,1
634,5,1
635,5,1
636,5,1
637,5,1
638,4,0
639,4,0
640,2,2
641,2,2
642,2,2
643,2,2
644,3,4
645,3,4
646,5,1
647,5,1
648,2,2
649,5,1
650,5,1
651,4,0
652,4,0
653,4,0
654,2,2
655,2,2
656,3,4
657,5,1
658,5,1
659,5,1
660,5,1
661,5,0
662,5,1
663,5,1
664,2,2
665,2,2
666,3,4
667,5,1
668,5,1
669,5,1
670,5,1
671,5,1
672,5,1
673,5,1
674,5,1
675,5,1
676,5,2
677,2,2
678,5,1
679,4,0
680,5,0
681,4,0
682,4,0
683,5,1
684,5,1
685,5,1
686,5,1
687,5,1
688,5,1
689,5,1
690,4,0
691,4,0
692,4,0
693,2,2
694,2,2
695,3,4
696,2,2
697,2,2
698,3,4
699,5,1
700,5,1
701,4,0
702,2,2
703,5,0
704,5,2
705,2,2
706,3,4
707,5,1
708,5,0
709,5,1
710,5,1
711,5,1
712,5,1
713,4,0
714,2,2
715,2,2
716,3,4
717,5,1
718,5,3
719,5,1
720,5,1
721,5,1
722,5,1
723,5,1
724,5,1
725,5,1
726,5,1
727,4,0
728,4,0
729,5,1
730,5,1
731,5,1
732,5,1
733,5,1
734,5,1
735,5,1
736,5,1
737,4,0
738,4,0
739,4,0
740,2,2
741,2,2
742,3,4
743,5,1
744,5,1
745,5,1
746,5,1
747,5,1
748,5,1
749,5,1
750,5,1
751,5,1
752,4,0
753,4,0
754,4,0
755,4,0
756,2,2
757,3,4
758,4,0
759,2,2
760,2,2
761,3,4
762,5,1
763,5,1
764,5,1
765,5,1
766,4,0
767,4,0
768,5,1
769,4,0
770,4,0
771,4,0
772,4,0
773,2,2
774,2,2
775,3,4
776,5,1
777,5,1
778,5,1
779,5,1
780,5,1
781,5,1
782,5,1
783,4,0
784,4,0
785,4,0
786,4,0
787,2,2
788,2,2
789,3,4
790,5,1
791,5,1
792,5,1
793,5,1
794,5,1
795,5,1
796,5,1
797,4,0
798,4,0
799,4,0
800,4,0
801,2,2
802,3,4
803,5,1
804,5,1
805,5,1
806,5,1
807,5,1
808,5,1
809,5,1
810,5,1
811,5,1
812,5,1
813,5,2
814,5,1
815,5,1
816,5,1
817,5,1
818,5,1
819,5,1
820,5,1
821,5,1
822,5,1
823,5,1
824,5,1
825,5,1
826,5,1
827,5,1
828,5,1
829,5,1
830,5,1
831,5,1
832,5,1
833,5,1
834,3,4
835,5,1
836,5,1
837,5,1
838,5,1
839,2,2
840,5,1
841,5,0
842,5,1
843,5,1
844,5,1
845,5,1
846,5,1
847,5,1
848,5,1
849,5,1
850,5,1
851,5,1
852,5,1
853,5,1
854,5,1
855,4,0
856,4,0
857,2,2
858,0,3
859,5,1
860,5,1
861,5,1
862,5,1
863,4,0
864,4,0
865,2,2
866,3,4
867,5,1
868,5,1
869,5,1
870,4,0
871,4,0
872,2,2
873,0,3
874,5,1
875,5,1
876,5,1
877,4,0
878,4,0
879,2,2
880,0,3
881,5,1
882,5,1
883,2,2
884,4,0
885,4,0
886,2,2
887,0,3
888,4,0
889,2,2
890,5,1
891,5,1
892,4,0
893,4,0
894,4,0
895,4,0
896,4,0
897,3,4
898,5,1
899,5,1
900,5,1
901,5,1
902,4,0
903,4,0
904,4,0
905,3,4
906,5,1
907,5,1
908,2,2
909,0,3
910,4,0
911,4,0
912,5,1
913,5,1
914,4,0
915,4,0
916,2,2
917,0,3
918,5,1
919,5,1
920,4,0
921,4,0
922,2,2
923,3,4
924,5,1
925,5,1
926,4,0
927,4,0
928,2,2
929,1,5
930,5,1
931,5,1
932,4,0
933,2,2
934,1,5
935,5,1
936,4,0
937,4,0
938,5,1
939,2,2
940,0,3
941,5,1
942,5,1
943,4,0
944,4,0
945,2,2
946,1,5
947,4,0
948,2,2
949,0,3
950,5,1
951,5,1
952,4,0
953,5,1
954,4,0
955,4,0
956,5,1
957,2,2
958,0,3
959,5,1
960,5,1
961,4,0
962,5,1
963,5,1
964,4,0
965,4,0
966,4,0
967,2,2
968,3,4
969,2,2
970,0,3
971,5,1
972,5,1
973,4,0
974,4,0
975,2,2
976,1,5
977,2,2
978,3,4
979,5,1
980,5,1
981,5,1
982,4,0
983,4,0
984,5,1
985,5,1
986,1,5
987,5,1
988,4,0
989,4,0
990,2,2
991,5,1
992,5,1
993,5,1
994,4,0
995,4,0
996,0,3
997,4,0
998,0,3
999,4,0
1000,5,1
1001,4,0
1002,4,0
1003,2,2
1004,5,1
1005,5,1
1006,5,1
1007,5,1
1008,5,1
1009,4,0
1010,4,2
1011,0,3
1012,1,5
1013,0,3
1014,4,0
1015,2,2
1016,4,0
1017,2,2
1018,3,4
1019,4,0
1020,2,2
1021,0,3
1022,4,0
1023,2,2
1024,4,0
1025,0,3
1026,3,4
1027,4,0
1028,2,2
1029,0,3
1030,4,0
1031,2,2
1032,0,3
1033,2,2
1034,0,3
1035,4,0
1036,3,4
1037,4,0
1038,2,2
1039,4,0
1040,2,2
1041,0,3
1042,4,0
1043,0,3
1044,4,0
1045,4,0
1046,0,3
1047,0,3
1048,0,3
1049,5,1
1050,4,0
1051,1,5
1052,5,1
1053,4,0
1054,3,4
1055,0,3
1056,5,1
1057,4,0
1058,5,1
1059,4,0
1060,0,3
1061,0,3
1062,1,5
1063,3,4
1064,5,1
1065,4,0
1066,1,5
1067,5,1
1068,4,0
1069,3,4
1070,0,3
1071,5,1
1072,4,0
1073,3,4
1074,0,3
1075,5,1
1076,4,0
1077,0,3
1078,0,3
1079,4,0
1080,4,0
1081,0,3
1082,1,5
1083,4,0
1084,4,0
1085,0,3
1086,0,4
1087,4,0
1088,2,2
1089,0,3
