,True,Pred
248,3,3
249,4,1
250,4,1
251,3,0
252,3,0
253,0,4
254,0,4
255,2,2
256,2,2
257,4,1
258,4,1
259,4,1
260,4,1
261,4,1
262,4,1
263,4,1
264,4,1
265,4,1
266,4,1
267,0,4
268,1,3
269,1,3
270,4,1
271,4,1
272,4,1
273,4,1
274,4,1
275,4,1
276,4,1
277,4,1
278,3,0
279,4,1
280,4,1
281,4,1
282,3,0
283,3,0
284,3,0
285,0,4
286,1,3
287,3,0
288,4,1
289,0,4
290,0,4
291,4,1
292,3,0
293,3,0
294,3,0
295,4,1
296,4,1
297,4,1
298,4,1
299,4,1
300,4,1
301,0,4
302,4,1
303,4,1
304,4,1
305,1,3
306,4,1
307,3,0
308,1,3
309,4,1
310,4,1
311,4,1
312,3,0
313,0,4
314,2,2
315,1,3
316,3,0
317,3,1
318,0,4
319,4,1
320,4,1
321,4,1
322,4,1
323,4,1
324,4,1
325,4,1
326,4,1
327,4,1
328,4,1
329,4,1
330,4,1
331,4,1
332,4,1
333,4,1
334,4,1
335,4,1
336,4,1
337,4,1
338,4,1
339,4,1
340,4,1
341,4,1
342,4,1
343,4,1
344,4,1
345,4,1
346,4,1
347,4,1
348,4,1
349,4,1
350,4,1
351,4,1
352,4,1
353,4,1
354,4,1
355,4,1
356,4,1
357,4,1
358,4,1
359,4,1
360,3,0
361,4,1
362,4,1
363,4,1
364,4,1
365,4,1
366,4,1
367,4,1
368,4,1
369,4,1
370,4,1
371,4,1
372,4,1
373,3,0
374,3,0
375,1,3
376,3,0
377,3,0
378,0,4
379,1,3
380,3,0
381,3,0
382,3,0
383,3,0
384,3,0
385,1,3
386,3,0
387,3,0
388,3,0
389,3,0
390,0,4
391,1,3
392,3,0
393,3,0
394,1,3
395,1,3
396,1,3
397,3,0
398,3,0
399,3,0
400,3,0
401,3,0
402,1,3
403,2,2
404,3,0
405,1,3
406,3,0
407,3,0
408,2,2
409,3,0
410,3,0
411,3,0
412,3,0
413,3,0
414,3,0
415,1,3
416,2,2
417,1,3
418,3,0
419,1,3
420,3,0
421,3,0
422,0,4
423,1,3
424,1,3
425,3,0
426,3,0
427,0,4
428,1,3
429,2,2
430,1,3
431,3,0
432,3,0
433,0,4
434,1,3
435,1,3
436,3,0
437,3,0
438,3,0
439,1,3
440,3,0
441,3,0
442,3,0
443,1,3
444,1,3
445,3,0
446,3,0
447,4,1
448,4,1
449,4,1
450,4,1
451,4,1
452,4,1
453,3,0
454,3,0
455,3,0
456,3,0
457,4,1
458,4,1
459,4,1
460,3,0
461,3,0
462,3,0
463,3,0
464,3,0
465,4,1
466,4,1
467,4,1
468,3,0
469,3,0
470,3,0
471,3,0
472,3,0
473,3,0
474,4,1
475,4,1
476,4,1
477,3,0
478,3,0
479,4,1
480,4,1
481,4,1
482,3,0
483,3,0
484,3,0
485,3,0
486,4,1
487,4,1
488,4,1
489,4,1
490,4,1
491,4,1
492,3,0
493,3,0
494,3,0
495,4,1
496,3,0
497,3,0
498,3,0
499,4,1
500,4,1
501,4,1
502,4,1
503,4,1
504,3,0
505,3,0
506,0,4
507,4,1
508,3,0
509,3,0
510,0,4
511,4,1
512,4,1
513,4,1
514,4,1
515,4,1
516,3,0
517,1,3
518,3,0
519,4,1
520,4,1
521,4,1
522,3,0
523,3,0
524,2,2
525,4,1
526,4,1
527,4,1
528,3,0
529,3,0
530,4,1
531,4,1
532,4,1
533,3,0
534,3,0
535,4,1
536,3,0
537,3,0
538,4,1
539,3,0
540,3,0
541,4,1
542,4,1
543,4,1
544,3,0
545,4,1
546,4,1
547,4,1
548,3,0
549,3,0
550,4,1
551,4,1
552,3,0
553,3,0
554,4,1
555,4,1
556,4,1
557,4,1
558,3,0
559,3,0
560,3,0
561,4,1
562,3,0
563,4,1
564,3,0
565,4,1
566,4,1
567,3,0
568,3,0
569,3,0
570,4,1
571,4,1
572,4,1
573,3,0
574,3,0
575,3,0
576,4,1
577,4,1
578,3,0
579,4,1
580,3,0
581,3,0
582,1,3
583,1,3
584,1,3
585,1,3
586,1,3
587,1,3
588,2,2
589,1,3
590,1,3
591,1,3
592,2,2
593,2,2
594,2,2
595,2,2
596,2,2
597,1,3
598,1,3
599,1,3
600,1,3
601,1,3
602,1,3
603,1,3
604,4,1
605,4,1
606,4,1
607,4,1
608,4,1
609,4,1
610,4,1
611,4,1
612,4,1
613,4,1
614,4,1
615,4,1
616,3,0
617,3,0
618,3,0
619,3,0
620,4,1
621,4,1
622,4,1
623,4,1
624,4,1
625,4,1
626,3,0
627,3,0
628,3,0
629,3,0
630,3,0
631,4,1
632,4,1
633,4,1
634,4,1
635,3,0
636,3,0
637,3,0
638,4,1
639,4,1
640,4,1
641,4,1
642,4,1
643,4,1
644,4,1
645,4,1
646,3,0
647,3,0
648,3,0
649,4,1
650,4,1
651,4,1
652,4,1
653,4,1
654,4,1
655,3,0
656,3,0
657,3,0
658,4,1
659,4,1
660,4,1
661,4,1
662,3,0
663,3,0
664,4,1
665,4,1
666,3,0
667,4,1
668,4,1
669,4,1
670,3,0
671,3,0
672,4,1
673,4,1
674,4,1
675,3,0
676,3,0
677,3,0
678,3,0
679,4,1
680,4,1
681,4,1
682,4,1
683,4,1
684,4,1
685,4,1
686,4,1
687,3,0
688,3,0
689,3,0
690,4,1
691,4,1
692,4,1
693,4,1
694,4,1
695,4,1
696,4,1
697,4,1
698,4,1
699,4,1
700,4,1
701,4,1
702,4,1
703,4,1
704,4,1
705,3,0
706,3,0
707,4,1
708,3,0
709,3,0
710,4,1
711,4,1
712,4,1
713,4,1
714,3,0
715,3,0
716,4,1
717,4,1
718,3,0
719,3,0
720,4,1
721,4,1
722,4,1
723,4,1
724,4,1
725,4,1
726,4,1
727,4,1
728,4,1
729,4,1
730,4,1
731,4,1
732,4,1
733,4,1
734,4,1
735,4,1
736,3,0
737,3,0
738,4,1
739,3,0
740,4,1
741,4,1
742,3,0
743,3,0
744,4,1
745,4,1
746,4,1
747,4,1
748,3,0
749,3,0
750,3,0
751,4,1
752,4,1
753,4,1
754,4,1
755,4,1
756,4,1
757,4,1
758,4,1
759,4,1
760,4,1
761,3,0
762,3,0
763,4,1
764,4,1
765,4,1
766,4,1
767,4,1
768,4,1
769,4,1
770,3,0
771,3,0
772,4,1
773,4,1
774,4,1
775,4,1
776,4,1
777,4,1
778,3,0
779,4,1
780,4,1
781,3,0
782,3,0
783,4,1
784,4,1
785,4,1
786,4,1
787,4,1
788,4,1
789,4,1
790,3,0
791,3,0
792,3,0
793,4,1
794,4,1
795,4,1
796,3,0
797,3,0
798,3,0
799,4,1
800,4,1
801,3,0
802,3,0
803,3,0
804,0,4
805,0,4
806,1,3
807,4,1
808,4,1
809,4,1
810,4,1
811,4,1
812,4,1
813,0,4
814,0,4
815,0,4
816,0,4
817,1,3
818,0,4
819,0,4
820,1,3
821,0,4
822,0,4
823,0,4
824,0,4
825,1,3
826,0,4
827,0,4
828,0,4
829,2,2
830,0,4
831,2,2
832,2,2
833,0,4
834,1,3
835,1,3
836,0,4
837,2,2
838,1,3
839,0,4
840,1,3
841,0,4
842,1,3
843,1,3
844,0,4
845,1,3
846,1,3
847,0,4
848,2,2
849,1,3
850,0,4
851,1,3
852,1,3
853,3,0
854,0,4
855,3,0
856,1,3
857,0,4
858,3,0
859,1,3
860,0,4
861,1,3
862,3,0
863,0,4
864,1,3
865,0,4
866,1,3
867,0,4
868,0,4
869,1,3
