"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,43,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,0,0,0,0,1,0,70,0,0,0,0,528,2,0,10,0,0,0,0,0,0,0,0,0,7,0,9,3,2271,0,308,0,6,66,0,13,2,0,58,0,0,2,0,207,465,218,0,18,0,213,38,0,0,12,42,1960,736,0,0,17,1409,7,0,0,503,249,14,906,728,0,0,206,0,1126,6,619,375,0,0,0,2089,0,0,0,3061,0,2,0,0,0,0,1106,0,2,8,16,0,0,0,884,64,0,43,0,0,0,0,727,72,0,0,1,0,0,0,0,0,3,4,0
"gene_43",0,0,0,513,48,114,0,0,0,0,0,0,5,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,459,0,0,3373,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1067,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1972,0,91,0,0,0,0,12,0,0,0,0,0,5719,0,2066,0,0,0,54743,316,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,330,60,0,0,569,0,1035,0,0,159,2516,24,0,1,0,0,0,697,931,4,1011,2310,546,234,147,15860,0,1886,0,44,0,1105,2,136,836,0,442,47,37,5991,122,1,0,5598,5,16,3460,14,20,0,3593,0,0,3,1472,0,32083,1678,299,6850,1807,0,22145,8,0,0,5657,313,15,0,0,857,0,165,7,173,7607,0,0,9,163,59,305,0,25124,4,1,20462,0,0,1,0,8,44
"gene_44",794,114,168,876,293,191,992,577,9,516,139,52,760,1153,2130,1571,79,349,21,1635,14866,4130,169,1554,88,1402,11,250,49,1505,653,1685,371,7547,1438,2409,1335,494,2783,14,662,873,363,250,353,3512,0,0,0,0,0,234,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,2,0,0,0,101,0,0,1,25,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,83,5,0,0,20,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,582,0,594,62,2088,572,361,13,532,4,1,0,9,2,7153,0,1862,2,6,243,1679,23,6,7668,1300,0,63,2338,12,58,4,27,1,583,1369,43,1128,7922,0,2177,0,16,909,27,1148,523,0,0,27,362,88,49,422,258,2,1854,5,4632,1145,1,1795,857,57,0,0,82,642,81,0,127,24,544,549,48,3020,1273,144,1791,1617,0,162,2714,0,246,342,14,2716,3,40,25795,8273,25,675,293,823,14,14684,143,1,740,12597,410,3269,807,26664,173,25627,18657,87,27,10411,492,16375,1106,1388,689,106,960,2656,1861,1971,182,4512,275,1,13504,6,11983,24,2,2594,7989,1156,3136,1661,1238,141,20,1,721,6488,474,4461,683,155,0,778,570,55,1583,1484,2274,1091,150,634,2777,25,28899,2055,22925,1919,20473,7574,915,1409,674,2660,5437,1655,22873,6098,5038,256,5672,4383,69,8283,9743,66,6708,14582,5024,13039,3531,20,2746,8468,190,10561,23762,34576,31356,137,7176,2504,12281,147,391,242,13412,2419,1382,6912,9438,5144,26904,1871,52348,55451,34458,9,20999,2103,4769,21164,1679,8383,172,4600,3738,1709,5593,422,45,4511,3048,35405,25457,19,5668,10,1169,14328,17720,15618,391,4565,322,316,1124,3452,834,26262,38390,2358,1787,13163,8461,3098,10861,18
"gene_45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,241,0,1282,3,0,0,0,0,0,0,0,535,32,0,0,0,227,78,0,0,0,0,0,1,8,0,0,0,6,0,13,0,0,1,12,2,0,0,0,0,0,0,2789,37,0,0,104,0,0,0,0,0,1121,0,0,3,0,9289,198,0,0,0,13,257,0,2,0,0,0,553,0,0,1,2264,0,11,0,1032,0,481,0,8,0,0,0,667,6,7,278,0,1757,238,0,115,1,3150,0,0,0,0,290,0,115,5374,0,0,0,799,0,8,1,0,6862,125,0,0,0,1,0,0,1,33,0,1658,12,0,1255,668,0,0,0,0,242,24,0,43,2,0,4933,0,0,0,0,17,0,766,1,8563,370,898,0,0
"gene_46",0,0,1,0,0,0,0,0,0,0,10,3,0,669,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,301,0,100,0,0,0,0,33,0,0,509,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,1995,0,0,0,0,4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,5,94,0,57,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,146,0,0,1356,0,0,2,0,1,0,0,0,0,52,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,23,0,0,0,29,0,0,89,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5888,0,0,0,0,0,3,0,0,76,0,0,133,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,8251,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
"gene_47",0,0,0,0,0,0,0,0,0,0,0,2747,0,0,2,53,0,0,0,1,431,0,12,0,0,0,0,0,0,0,258,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,149,0,0,0,0,35472,206,76,0,41,145,0,53,0,0,1369,0,19481,45,947,0,0,1,0,1011,24,0,0,0,14,0,0,172,0,0,0,1,0,0,0,0,0,1628,0,5,2,0,0,0,0,0,1,2530,0,0,3667,0,133,743,1878,0,4248,1836,0,175,4317,36,150,3,308,36,0,0,0,0,0,279,4,0,0,874,0,0,0,0,38,0,5,135,0,0,0,0,73,0,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,16,0,0,0,0,5,0,0,0,789,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,3,0,0,0,0,0,0,0,516,0,0,1,0,0,0,104,0,0,0,0,0,0,0,14,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,827,223,0,0,0,0,2,0,658,711,0,0,0,0,2,0,0,0,0,0,266,0,0,0,0,0,153,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"gene_48",0,584,0,0,526,0,0,0,0,0,0,0,0,0,0,0,50,0,22,383,0,0,0,0,0,1112,0,0,0,102,0,0,0,17,0,0,0,0,0,0,192,244,0,52,0,3,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,228,0,0,0,0,0,0,2419,2251,0,0,0,0,0,0,0,2,0,10,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,22,0,0,3,0,1,0,0,0,0,493,15,2799,0,0,0,0,0,0,0,0,4535,0,457,9,0,0,0,0,0,720,0,4,0,0,0,0,0,2,2405,0,0,0,0,0,0,21,0,0,0,0,800,0,0,0,0,3,558,36,0,36,0,0,0,0,123,0,1,0,0,0,0,9,0,12,0,0,3,55,0,0,0,0,0,14,0,0,26,148,0,0,0,0,111,0,0,0,34,0,0,0,0,0,0,0,212,0,1715,0,0,1,365,0,0,78,0,0,2131,0,0,0,1,0,0,0,0,7,0,3,226,0,0,0,482,0,0,0,0,0,0,0,0,0,1,120,0,0,0,0,0,4,1,0,49,0,15,0,0,0,0,0,0,0,15,0,0,183,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,0,0,42,0,0,10,0,0,82,0,0,8,274,28,0,0,0,0,93,0,0,0,0,0,276,0,0,0,0,0,0,0,0,12
"gene_49",0,1,860,98,513,0,2,0,5330,5,18,385,246,43,0,0,0,173,7,0,0,21,0,799,0,1543,0,35,1486,2348,178,0,0,0,1,1,0,709,6,210,0,0,0,0,671,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0
"gene_50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,6254,0,0,8263,0,0,0,0,10,0,0,5974,0,862,0,0,0,0,1212,0,30,0,0,0,547,0,0,3625,0,0,0,0,226,0,7423,0,35,0,0,25,480,0,42,2598,0,2,0,1068,0,0,0,0,9,223,0,0,592,0,0,42,1874,1538,2,0,58,280,2,0,245,0,552,0,25,0,3,292,6,46,7,0,0,1599,1385,0,0,12,0,105,0,0,2413,1942,5593,20,0,0,81,0,177,6,2,0,32,0,9227,294,0,0,0,0,30,0,0,0,4,119,1,0,2183,7997,3244,32,70,750,441,1,311,68,7,1148,2224,998,173,308,1376,1116,2424,4228,5551,0,953,109,479,93,122,903,823,173,0,265,829,70,0,0,55,1027,8974,4802,0,0,16,4348,8514,0,203,1817,0,1480,9,6048,0,0,63,1351,0,27,3,59,1714,0,5,156,638,0,2742,311,12647,3746,8792,163,24,0,56,1907,0,104,3739,6,4,0,200,0,0,5684,2,46,5248,948,897,2,1953,0,0,82,4,4091,13397,373,8642,885,10,524,590,12838,94,0,0,1569,2395,487,0,8,114,0,2,0,1688,546,300,5,3842,4726,331,58,664,19599,3430,0,167,2618,36,36022,0,80,2140,0,3,1416,0,3,5946,808,3,10575,66,84,778,1829,72,1974,0,2,135,18786,0,0,16291,1686,0,0,0
"gene_51",0,55,0,1,4,0,15,0,0,31,0,9,0,544,206,0,12606,0,2948,0,13,8,3205,101,26,0,0,0,0,7,0,0,68,4,0,0,0,0,1105,0,39,0,77,0,0,690,0,0,0,0,0,28,0,2278,0,0,1,2507,0,0,0,0,212,7,0,0,0,0,1,0,0,0,0,456,1,0,0,0,0,0,8107,18900,0,0,0,0,3,7410,4,0,8,3788,0,48,1,0,0,0,46,0,0,46,0,0,0,0,0,0,9,0,0,0,3,0,0,0,2,0,0,0,2745,0,0,0,0,9,0,4,36,2,0,0,126,1075,10248,0,3,0,209,3,1,6,0,0,41,0,156,0,12,0,26,19,0,254,7,1246,0,211,0,0,0,0,11,839,2,0,196,0,793,33,5223,0,141,16802,191,11342,2196,2468,0,507,0,871,67,0,3,1587,407,12,1148,0,88,180,0,0,402,1,0,0,1,0,0,0,44,5,670,1686,231,0,32,0,7384,10,0,3950,186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,81,361,5311,0,0,114,113,0,5,3,0,0,9,565,0,0,0,0,0,26,794,54,0,68,0,549,62,0,0,0,0,1,117,0,0,1163,0,461,0,287,446,404,60,0,80,17,2,7083,0,0,8,204,0,3,0,0,0,0,0,0,0,0,0,3,0,8,674,1665,193,0,0,341,0,7,0,977,15894,0,0,21,193,0,7459,6389,0,1,0,1707,302,0,0,1363,0,0,0,3,0,0,186,212,0,5,0,7294,616,0,0,0,4405,0,0,2,489,0,0,0,0,3,1,0,2516,3,0,0,0,6169,0,1,0,8,0,0,0,0,2,1,2043,24,2599,0,0,0,0,0,0
"gene_52",2,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,103,107,0,229,0,200,0,0,0,295,0,0,97,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,2,0,0,311,0,0,0,0,0,3,0,0,0,0,0,0,49,0,0,0,0,0,168,0,0,0,6112,2,1,51,0,0,60,2,0,227,0,0,1,0,6,38,9,7,335,581,0,0,35,4,1,307,0,0,6,0,398,0,0,0,193,0,0,0,2,0,0,0,5,0,8,1,0,0,0,17,9,1,0,0,0,0,142,0,0,0,317,11,574,0,6,1,0,761,163,0,41,2113,499,0,91,4,2,0,0,6,4,0,1,409,0,1,0,0,31,0,0,0,32,0,2,0,8143,0,3,0,180,0,0,158,0,0,2114,0,0,0,0,0,0,0,1,0,48,0,21,49,0,0,0,412,0,0,0,5891,3,510,0,0,0,0,3625,0,0,0,0,0,0,0,884,7,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,472,0,0,1,2821,5,5,51,0,86,8,9,0,2080,5,0,0,0,1117,134,0,0,0,0,45,0,42,598,0,4,0,5,2945,0,0,26,0,0,0,127,13,1056,2,97,8,363,602,0,0,0,1846,0,0,117,234,0,0,0,0,2,0,0,0,28047,137,0,803,0,3936,0,0,0,151,0,217,2,0,0,0,0,0,0,9,0,0,5,0,0,2,0,0,0,0,0,0,7081,10,0,0,0,0,0,38,0
"gene_53",13939,32500,1428,30688,6172,10263,11272,6108,2322,16061,5959,7926,6716,20080,7831,7000,14993,22622,11436,13946,4535,13328,41060,1726,52193,9962,36298,17457,34011,20840,22937,6026,4272,49111,15489,39020,29905,3741,6323,37557,12170,4008,26850,3389,5147,4754,0,6,4,0,0,5,0,0,1,0,39,4,0,17,0,167,141,20,0,6,132,0,10,2,1738,0,0,12,0,68,0,0,11,0,0,0,0,0,1754,0,0,0,2186,1,0,203,0,4,1,0,0,0,10771,0,980,49,0,4558,0,1551,17589,25,132,1716,37103,0,441,1137,6623,10362,15,66,0,0,20,7063,241,1194,1,1078,0,0,1043,3,11542,19578,2058,22084,21254,315,1351,2915,11914,8182,5631,152,1819,1164,36911,6159,6084,2836,2555,1767,35543,385,103240,5912,619,252,9674,11814,297,8960,1996,3204,22497,94849,24,10270,28472,3976,1663,759,5877,4055,5774,1362,1701,5589,2368,36837,896,124,3980,424,852,7407,5979,397,484,42,78081,3772,3468,136,17042,822,5285,24027,1629,40781,1882,39441,31374,10620,1201,15767,4740,1051,2145,5283,2186,6058,19975,7454,28218,4842,10975,8456,22537,17941,16491,8428,167,4350,12428,6228,1730,4192,3077,4087,17699,46837,1407,4019,15644,6094,1633,2757,12417,18078,1718,1516,1518,27265,3733,8030,969,12208,23747,21308,1,3994,18355,25945,12032,751,1870,19664,2350,494,13934,1916,31428,8698,3594,3239,2917,0,40087,699,818,4006,1517,3776,5905,3757,19555,1586,28777,1536,10888,7847,7811,29302,8022,5570,24,31654,17,78,1,11,3,17,1,0,18104,0,5924,7652,0,13,3394,32,19,7044,78,12822,623,1,1,1780,8499,1,438,10,119,198,10466,8773,642,13,219,2071,1232,16,6094,111,57,0,60,2283,3433,41,4516,298,4901,14966,4153,19609,3555,30976,847,15880,0,17831,6422,32,0,32,1883,945,936,0,457,49,289,50,17757,7,0,1,458,20758,58806,0,2,0,149,16,5,1154,0,0,0,34985,135,294,15,3127,15
"gene_54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,578,0,87,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0,0,0,0,0,29,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,28,0,0,127,0,0,218,0,0,0,0,0,0,0,0,0,0,33,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
