"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_325",9,0,1,651,0,0,12,0,746,0,35,0,0,3,0,12,0,34,285,93,0,0,5,0,630,3,0,0,0,87,0,47,20,0,502,1828,0,3,0,22,0,0,2,0,0,399,1,9240,9,3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,3,0,1997,0,0,123,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,22,0,34,0,0,0,0,0,2253,0,0,0,0,1576,0,0,0,8,0,0,0,0,0,1,0,0,28,0,71,193,39,0,3,0,363,0,300,0,5055,0,38,0,11,0,0,0,14,0,0,82,0,0,0,450,6,1,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1040,0,0,268,0,0,0,0,0,19,0,202,427,2,0,106,466,2,7,0,0,1,0,0,0,0,10,182,0,0,0,25,0,12,0,7513,0,0,0,0,2700,10,1,0,0,0,0,0,0,0,0,408,0,0,0,4153,0,0,0,349,0,115,0,0,0,28,75,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,456,15,0,0,74,0,81,0,0,0,0,9,197,0,0,2,0,22,0,69,0,0,0,0,62,0,0,65,0,0,0,0,3,0,82,540,0,0,737,0,507,2397,0,4,0,0,250,0,0,9,0,0,0,266,0,0,0,0,0,0,8201,0,19,0,5,0,0,0,0,1,0,0,1014,0,31,263,2592,0,0,60,0,0,0,5,5,0,6,0,0,65,3598,0,0,4684,2958,0,661,0,0,0,0,0,0,0,3,0,0,402,346,0,3,2453,0,0
"gene_326",456,855,13,3129,0,18,96,1,164,27,0,0,3887,0,51,0,12,3,0,50,1,373,2932,5403,1300,3,0,414,0,0,166,680,0,149,98,0,0,0,4383,6,2435,0,381,8,23,202,0,0,247,0,11,0,1,0,530,4367,1,3566,10,540,14,65,0,0,39,0,8899,0,3,5,1285,2,0,6769,0,77,117,3272,4,0,16,7000,0,108,230,1965,7,3,1432,0,1022,31,3676,1596,3,70,4,0,4286,439,418,85,0,28,0,25,3114,0,5333,381,0,0,3,0,0,20,18,0,0,644,8919,0,194,0,1465,8690,391,22,337,167,5,2,0,2,3,0,0,0,2,0,0,0,44,0,4,0,55,0,46,59,0,18,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2028,72,0,32,0,0,0,0,0,0,0,0,2,344,4,0,328,0,2,5,0,0,0,0,0,0,0,956,6457,0,0,8,0,0,1,1,0,0,0,3108,0,10,3,0,0,152,84,2421,0,0,311,0,14,47,0,0,0,0,0,0,5,84,3,0,0,0,0,0,12334,0,0,216,0,2,0,3,0,0,0,1124,0,60,0,0,0,0,1485,0,0,109,0,1049,5,0,1,3,0,15,1,0,0,1,9,118,531,0,0,0,1,4,0,15,559,0,0,0,0,0,0,0,41,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,91,0,0,4772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,68,0,0,0,0,0,0,1143,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,708,17,0
"gene_327",0,0,49,1021,0,0,123,4459,2230,0,0,0,0,1,14265,0,877,0,0,89,200,978,61,1537,0,29,11,0,0,4000,1,0,0,1398,0,4,1,51,484,1718,0,30,741,0,3,0,20,0,0,0,0,0,0,0,638,364,0,7,0,1,95,0,0,0,0,0,0,0,11951,0,0,61791,0,115,0,0,0,0,0,0,0,9768,0,0,0,0,0,0,0,0,0,0,0,0,0,7501,0,1705,3,39,230,0,107,0,5,0,0,0,108,357,1,24,0,260,324,0,3,0,9,0,0,0,13,160,0,0,19,355,0,132,0,71,2379,1117,0,184,492,7098,138,0,1,69,1,529,1553,6,0,0,25,60,7,0,51,0,33,46,0,53,0,0,223,783,1,4,65,0,812,7,218,0,163,257,2,0,2,163,113,0,782,845,272,0,24,0,1,0,0,46,2524,15,229,10,5,228,0,0,8,0,6,1456,174,30,108,804,0,0,18,0,68,0,3,4078,11,6,0,11,124,0,104,401,0,0,0,0,127,141,0,0,6,4,8,0,0,8,71,0,1,0,0,0,2,3,19,146,0,129,0,0,0,1,0,0,0,0,0,0,0,3,0,0,39,0,0,8,0,0,81,0,0,297,0,0,0,54,0,0,8,0,0,0,0,8,9,1585,0,124,28,9,0,0,26,0,0,0,187,0,0,8,0,0,92,0,0,7,0,0,15,7,0,0,1,27,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,718,63,126,87,0,4,4,155,0,0,6,0,0,1,0,8,254,0,0,4,0,41,737,0,0,0,13,477,0,0,0,0,10,75,38,414,93,132,0,0,0,0,0,0,0,0,10,0,0,1204,25
"gene_328",0,68,0,1394,54,0,0,133,64,0,0,0,757,0,1,0,1279,3,795,0,3,1,13,307,33,0,97,940,1,0,0,5,0,4856,4111,262,113,0,191,0,0,4282,0,1,0,0,3,0,1,265,4468,121,28312,9707,4,13688,0,42,244,0,0,46,0,3565,0,8203,14855,3,15,9,22124,79,40,0,2174,824,0,3854,210,4958,5066,2,4384,64,3212,61,0,4,0,0,26,8906,16,938,13999,208,147,217,2972,514,594,22,0,0,207,0,169,46,447,7189,41,555,17,0,6,206,0,22,55,25,578,0,0,60,0,0,0,3,11,2158,0,1,1096,1,2640,72,0,3,0,0,0,1712,5,14,9834,1156,112,0,0,0,13,0,0,154,0,216,4,0,0,9,1199,2947,576,0,0,0,0,0,0,0,0,0,2,1278,448,2006,206,16,0,14,14,486,310,0,0,0,81,0,0,0,0,0,1983,0,0,4,67,78,51,22,0,0,6188,1,973,2792,9,2,3,0,1,1,0,69,0,1,3,3,0,0,47,0,0,38,237,0,16,0,0,81,26,221,5,0,0,0,0,0,888,0,74,1,208,0,224,0,273,72,1,0,0,0,0,0,0,62,0,608,0,0,0,32,476,0,0,35,1235,0,16,15,0,140,142,9,3,0,0,199,0,0,137,632,11,0,14,1049,0,0,25,2,0,0,6,0,0,0,0,0,199,0,5819,3799,0,58,0,8,0,1,1,352,0,0,152,340,629,8,180,0,17,16,51,667,0,1474,11,259,0,0,401,0,9178,5,204,0,378,4,0,6817,236,7449,43,1,173,0,1134,1271,0,1,0,2,1161,0,0,0,355,0,0,1,1172,1562,0,1206,3123,0,157,1030,0,0,0,919,183,1675,13,132,0,0,3939,1043,213
"gene_329",300,0,1,0,11,0,9,0,0,0,0,0,0,220,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,61,0,4681,0,0,0,332,223,0,0,1250,0,0,0,725,0,0,0,361,0,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,24,0,0,0,0,0,0,31,0,0,0,2140,1,0,1,0,366,702,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,44,3,0,2617,0,6,0,483,0,7,0,0,0,725,0,4682,0,2,2,13,0,385,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,281,0,0,0,852,0,1,0,0,0,848,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,14,0,0,0,0,240,0,367,0,3993,0,0,0,102,0,0,0,0,230,4,870,0,0,0,22,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,171,0,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,54,0,0,2,8975,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1787,0,0,0,0,0,0
"gene_330",154,1069,808,21,87,0,16508,1036,8,77,454,22,0,1646,244,141,355,629,296,394,3916,1542,40,67,311,0,0,124,54,6,86,3,29,4,0,2715,0,3,1,6804,910,1375,114,10840,0,12,0,24,0,474,2,0,1,9698,150,33,5831,3,1045,12,568,67,0,7,0,28,0,113,4,0,21,286,528,75,3,0,6347,355,0,0,0,0,1606,0,212,0,0,4,12962,70,343,0,23,184,1129,146,1,2096,4682,11346,129,8270,8481,114,360,481,10534,439,1832,4869,1161,2113,139,1019,15347,229,2244,68,36081,9944,2168,50,35384,327,2350,772,99,176,412,1502,13573,1688,889,12886,1691,1641,6967,685,281,132,130,11993,2657,846,907,1030,1937,1721,3746,293,678,100,38,1485,6,5844,6042,3105,1375,1072,3458,9227,1935,1323,441,3222,11690,1306,6605,3045,1793,5681,7023,9,481,1768,299,439,1040,10,1487,6617,198,349,1893,167,2550,5457,4441,1748,408,1879,4320,377,456,653,220,1425,100,1578,1350,249,1175,3229,26,5962,3403,3858,646,904,1283,6215,2366,2938,1360,593,1708,5695,3951,2543,6303,3065,6875,3389,3238,4514,3986,12150,1514,5861,527,2206,19404,824,3958,464,7947,1822,11628,688,9267,23042,4723,2881,9707,9226,3416,4817,15961,5562,2819,627,7083,3567,5788,18614,4331,7823,7292,684,3214,3179,10908,7710,2825,13196,5486,4011,7683,3790,1999,13622,680,20555,7085,221,12314,273,6623,1600,1351,5761,1419,13432,5342,2830,4527,11568,6209,49,21169,1334,8155,8555,12266,14840,2839,98,439,122,1487,12240,6111,157,22686,7531,9441,2374,541,1500,5186,73,4801,682,37,1356,848,13832,19,3611,2782,10006,5645,288,4336,25482,646,4775,102,2422,23196,2,1057,7602,2183,12,13892,20,3679,9695,932,3312,4965,1890,13257,19229,247,1226,16097,5450,925,3158,183,96,17907,14,978,432,138,2409,962,25804,88,1595,3636,19582,4411,1873,617,2089,3551,2,17406,2625,3658,11725,1806,1000,4345
"gene_331",0,0,259,1,0,0,0,0,0,0,0,345,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,3,0,0,0,0,0,0,261,0,0,5,21,0,0,0,0,0,784,0,0,0,1,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,111,0,555,3865,580,1121,0,28,0,822,0,0,0,0,314,0,3,0,0,0,802,113,1,1,0,0,64,432,83,1645,273,179,6,31,0,29,655,0,4873,0,5954,138,0,0,1,13,2058,90,0,1,39,0,21,0,12,18,2211,8,222,361,0,11,12,65,0,298,0,69,0,0,0,0,0,1,105,507,1404,140,334,8,9,0,569,11484,285,3142,1073,482,0,227,18882,526,4059,857,5,103,10,3609,190,102,1810,4690,941,1921,4,3,15,5309,10,1255,2334,261,1,4517,584,229,2915,608,662,0,6,2998,496,23,1357,1249,0,18,172,3413,0,2028,575,4449,25068,540,56,105,5888,1027,10,55,0,4,8429,1192,757,204,0,1830,147,215,10184,0,0,0,1019,6674,5738,387,4,112,5814,0,1341,22,15,3,3939,1606,13082,104,0,544,30,6866,9173,733,9831,327,48,5314,59,137,1864,277,5747,129,5834,852,8588,682,46,13302,4071,853,1727,0,9430,0,7,128,612,5562,6,2414,2601,9,277,1222,2002,5485,58,2719,0,3085,7702,17,10,9,1,657,1111,3671,4430,25,20,96,955,2528,1263,0,462,340,439,29,35252,45,0,100,10393,1,473,39,2466
"gene_332",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,86,1,0,0,0,0,0,0,15,0,0,0,0,0,106,0,37,0,3,0,0,0,0,2,0,0,0,0,3718,0,90,0,0,0,0,0,1,146,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,58,0,0,9,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,8,0,0,0,1,0,0,0,0,0,18,15,5,7,1,1,0,3,12,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,35,0,28,0,0,0,584,0,0,2274,0,0,0,0,288,2487,252,0,10727,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1299,2267,6,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,367,0,0,0,5771,0,0,0,0,108,228,0,0,0,0,0,0,0,0,0,0,0,11,102,0,0,0,0,459,0,0,0,1300,11,0,55,963,152,71,82,77,0,0,0,0,0,0,0,0,0,0,0,19,0,623,1,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1012,0,3,0,0,0,4,78,0,0,0,0,0,0,0,0,155,1,0,0,0,0,0,1409,0,0,0,0,0,0,0,0,0,0,69,3,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,35,0
"gene_333",53710,24182,818,10555,3039,51825,39730,5562,20758,17232,5822,8625,6229,15743,32806,12648,99407,13055,10470,25563,21520,26030,22685,7313,14771,34440,8939,16276,13253,45900,16691,27597,16172,50641,10758,9430,5263,84638,5884,44550,7235,12276,7932,30540,6293,17479,111,9,15,1074,545,4438,7597,4,162,15125,1982,292,429,1104,480,847,147,2647,0,877,1024,128,994,0,30,2711,1,2757,1229,2146,852,258,24,4396,0,1432,4901,93,13811,1024,272,7,3444,1523,400,238,20378,259,2194,0,495,3445,5902,4228,1609,503,69,883,641,879,2440,2339,747,278,420,74,8257,108,2368,19705,3352,12261,1193,6,1099,969,10328,5086,1108,27,478,6593,7,1,4,66,5471,2033,357,355,8,257,5,3986,1602,322,749,52,669,6973,2890,1368,970,152,18,5,2263,3706,2339,4395,1,2121,110,151,231,3999,73,35,2035,8278,13809,626,49,1122,644,534,1582,1684,34,301,8222,967,1832,683,4365,677,2301,167,7320,528,1425,14,926,89,12,2887,4478,6560,2622,178,205,782,295,11891,1996,858,18,372,2906,2239,3599,1866,4771,42,91,4765,4808,469,1292,1698,5752,8086,3391,8610,17935,4687,3429,20701,19070,1849,10685,5022,6843,6678,2485,5877,3587,101,1262,8786,2710,4120,6713,2786,5901,1638,4166,11610,17458,1412,7841,21089,4377,24481,583,3253,1453,2668,2419,1553,2028,4160,34890,16289,7545,503,11498,7718,7577,12849,2510,4822,6151,4438,14578,9630,14504,8330,5191,2001,2696,1777,7527,9360,720,14213,14344,5600,2094,8548,1036,877,4181,200,20362,158,20865,3715,50,12,23370,681,6643,717,32,2782,4686,4855,8594,43581,930,12518,33064,4757,13294,3682,76,17178,9809,2178,12228,4011,81,2432,9382,4896,6202,14280,5756,858,958,7727,15352,149,175,79,6195,116,2359,9037,15582,10501,1313,20528,1887,1398,1089,1519,1870,73,4318,13899,432,580,11940,40348,10321,1,1026,291,12861,19386,24933,23762,1308,1093,11875,1500,18085,16837,44692,1594,27303,38527,8299,26901,6379,2,6324,1648,16,19915,16519
"gene_334",43,62,341,1,5445,27,35,2512,1904,4,64,0,406,3784,736,196,2476,7342,0,616,47,0,136,91,1136,814,11,200,0,212,0,6148,88,4,9538,0,496,4,8165,0,1059,3419,1716,1086,474,48,51,10,54,9,0,21,0,1086,495,6910,17,0,337,8,178,4,316,0,0,957,0,0,4,458,0,0,6,0,721,3,148,0,3899,42,1032,1,0,0,71,3537,3608,0,35,1,0,19357,0,505,19,31,813,0,3117,15,0,149,0,6043,0,2,788,0,4,0,0,0,8,0,419,442,796,0,0,0,134,0,42,0,816,3,347,1067,0,7104,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1834,0,0,757,125,0,0,0,1070,0,231,0,0,0,0,0,0,194,0,0,26,0,0,0,0,156,0,0,0,0,0,0,0,0,0,3,573,0,0,24,0,0,239,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,41,0,0,0,0,0,131,0,0,1,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,88,374,0,2073,14,0,68,0,0,11,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,93,0,0,0,0,4,1,69,0,691,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0
"gene_335",0,237,0,5,3,194,0,0,4,0,0,0,0,766,685,0,0,0,100,0,0,162,4,5,0,764,1,0,0,16,0,1,0,0,0,1,7,0,0,1275,22,0,197,73,0,1,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,60,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,996,28,2239,1969,33,0,0,0,0,287,476,0,0,0,3735,50,732,0,0,0,30,3356,572,0,2545,165,0,24,376,3,9,1,0,1748,0,4,0,349,0,1970,42,2,3,106,0,0,0,0,0,906,48,0,0,106,0,0,0,4,0,1369,0,11,1,6,0,0,0,0,970,127,1,408,23,59,13,1,173,142,7,0,185,1425,0,12,1373,399,0,603,4,5,94,0,0,256,267,1781,893,17,0,0,0,0,7,0,0,3,0,6,0,191,0,0,11,4,0,0,1296,92,246,125,375,1,46,0,0,2745,6,9,0,163,0,8,265,43,2,2118,15,342,3,88,76,2206,870,0,2256,0,2,4,564,1202,6,147,10551,62,1,63,260,157,1548,2478,2,74,0,0,1505,48,21,5,621,0,136,1537,4,21,1902,12,0,740,86,229,189,283,0,84,16,58,0,0,0,0,97,3996,1,85,46,22,0,856,5,0,0,71,0,0,150,1046,21,0,0,17,0,8614,1,2,593,1639,71,282,0,0,116,109,0,0,0,661,0,201,0,0,75,672,525,4,0,72,66,8,17,0,0,2,0,0,6724,1701,0,165,371,15,37,72,0,0,1312,0,8,4,52,49,64,4,0,932,0,37,5505,3351,11,0,324,0,0,0,11,0,0,2472,73,9
"gene_336",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6886,0,0,232,0,0,0,377,0,0,0,0,0,0,0,282,0,6,0,0,3,0,0,0,0,0,12,0,0,343,69,0,8,0,0,0,0,0,0,0,0,0,1002,5692,0,0,0,0,0,0,0,208,0,0,0,0,0,0,1,1,0,0,0,0,7211,3129,0,0,61,0,0,0,138,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,203,0,0,0,0,0,0,0,0,12,0,2514,0,0,0,0,12,0,0,100,10,0,0,0,0,0,3275,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,103,0,0,0,662,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206,0,0,97,0,896,0,0,2185,0,0,0,0,0,0,0,0,152,662,0,0,0,0,0,2,2,0,0,0,0,356,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
