"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_88",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,38,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,0,2365,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,410,7,0,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_89",0,0,0,0,0,84,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,68,8,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,307,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,418,0,0,0,2,0,0,0,0,1753,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,7,0,0,0,39,0,0,0,0,0,0,0,444,0,0,0,1342,0,0,0,0,2,0,350,0,15,0,0,0,0,0,0,0,758,0,0,0,199,0,0,0,202,0,0,0,0,0,0,20,0,0,0,5656,0,0,0,23,0,0,0,0,0,0,0,0,0,48,0,3,19,206,0,0,0,8575,0,0,0,0,1497,4126,7,523,108,3,4,81,0,0,0,3276,0,0,0,61,75,0,28,0,201,24,341,50,37,1,14,0,0,806,0,299,0,0,7,2,16728,2900,406,4364,0,0,9,0,0,0,0,0,0,6132,5724,2856,0,1,651,81,33,3715,11,120,0,14,0,1,668,1025,5,0,57,0,4555,0,2754,0,9,0,0,0,58,0,0,261,0
"gene_90",0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14,5,0,1,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,128,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,1257,0,0,88,0,0,0,10,432,0,0,0,0,111,0,1386,0,8,5,113,0,0,0,0,0,139,0,4,0,0,0,0,0,0,2,8,0,0,53,0,479,11,913,7,0,0,0,0,69,6,0,218,0,0,0,25,1066,0,0,0,1,3,0,0,0,0,283,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,59,0,2855,0,0,0,1,0,0,0,1,0,4,13,0,0,5069,0,0,0,0,60,2,2229,0,0,0,0,119,0,0,2567,0,0,30,0,0,179,0,0,1771,0,0,0,0,28,0,4358,1,0,0,0,0,0,55,0,76,3,1028,0,427,113,0,0,75,321,0,0,0,0,0,4929,0,0,0,0,0,0,0
"gene_91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3849,3,0,0,0,887,14,231,0,42,13,0,0,0,0,9,170,0,1,0,0,0,0,384,0,0,1,79662,82238,125873,99026,38573,43990,33746,47639,61719,146922,30850,86050,39481,59957,106689,86686,14443,57933,42655,45204,80799,37051,71332,76152,80277,40297,176063,154494,16477,50246,40488,74043,58557,77627,37200,84761,38127,49970,128731,50624,70758,36773,35251,187478,72760,41325,110742,47961,66163,82693,62916,26996,43009,52830,120969,27741,59416,39378,50171,148048,50942,62571,119000,81801,31524,88415,1359,64722,6607,76620,12000,68629,43480,68498,23874,165758,86091,80568,100790,62673,36418,152458,48329,111073,34474,31146,220524,26541,98274,125762,42962,2197,124890,43619,191894,108248,105949,120120,36832,125323,15613,158288,97874,151847,80215,89020,96081,169696,200198,5751,133318,120224,16936,101027,77519,61632,41429,330925,82142,275184,92942,95484,377733,115553,143275,64274,34716,163922,189393,143147,190237,89121,59873,31930,135370,188243,177032,51576,233629,184722,103443,109106,57532,210836,74297,100509,216438,5451,69966,112893,46992,44197,51439,39082,185920,3056,27107,196981,85713,12765,61150,1793,38181,9060,65306,1613,117874,4570,80,131075,121425,6135,2164,242715,19309,378034,6968,33962,13444,170121,1710,5591,14169,8422,195162,13532,7476,71205,3421,86568,26402,529,113907,42124,255212,208753,75523,110168,184381,218001,16120,126040,6558,139701,264113,128430,478608,102225,180519,54269,17381,39960,66978,37390,13512,115429,171802,86510,332811,36575,20443,222433,68934,8619,53419,42186,121149,45205,42620,137177,45085,280916,428,52937,130551,15292,154399,27378,4130,21777,33735,256028,66068,126536,6736,36701,52295,29624,43142
"gene_92",14,19,3,0,29,23,1,2,7,33,3,1,14,38,30,2,32,23,7,31,1,13,6,19,18,12,7,18,50,9,4,9,2,39,32,23,4,14,14,14,11,7,3,14,16,22,0,0,0,0,2,3,8,0,0,2,0,0,0,0,0,2,6,1,0,3,6,1,2,0,2,5,1,3,1,5,0,0,0,0,10,5,0,0,0,0,0,2,3,0,0,4,3,8,0,1,0,0,31,12,0,6,11,1,0,12,6,106,13,0,1,3,9,43,0,67,22,0,0,0,3,0,6,17,0,0,0,7,27,36,3,22,39,20,55,177,19,8,36,118,7,4,2,116,96,0,0,3,72,20,0,4,45,1,7,33,1,175,4,2,11,20,15,77,1,7,31,17,2,33,24,40,0,82,26,1,4,52,81,30,0,5,5,22,20,27,22,5,28,15,33,1,9,19,94,104,1,25,2,8,10,43,3,84,4,26,9,0,0,6,20,51,64,19,2,97,21,0,34,4,50,61,0,0,41,12,11,1,0,708,0,1,29,9,51,0,8,0,0,1,0,6,27,0,0,0,0,0,0,1,1,24,0,556,216,7,0,353,253,6,0,2,475,0,1,0,0,58,242,9,0,23,0,3,0,581,93,28,0,0,0,183,21,7,3,5447,0,254,0,2,2753,0,0,0,0,0,9,55,0,0,0,1757,4,0,0,102,0,0,0,1353,1696,0,2,116,0,68,0,2287,4409,349,43,6,0,0,0,0,0,0,1423,915,2315,0,2,450,0,0,0,0,639,0,325,1007,587,0,0,1551,0,22,0,74,20,101,1961,0,0,0,0,123,1159,29,659,1035,0,0,0,0,0,0,462,261,2,0,0,0,0,6,0,7,1
"gene_93",0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1384,0,2,0,0,0,0,0,2,0,12,0,0,2233,213,0,61,0,0,0,5,0,0,0,0,2,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,1,0,0,0,0,0,0,0,0,0,1029,30,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,377,0,0,0,0,0,7,0,43,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,6,0,253,0,0,0,0,0,0,0,2,0,53,0,121,0,0,0,0,7,0,5567,0,0,0,0,101,0,51,0,0,0,1809,0,395,0,2,0,43,0,1,0,0,0,99,72,0,13,179,0,0,0,0,0,0,449,2683,262,63,0,0,0,0,87,0,4969,4581,0,0,1964,0,0,0,0,0,0,0,0,0,12554,0,0,0,1979,0,0,0,15,0,0,767,0,539,0,0,9,159,714,0,0,29,5,0,241,0,0,0,211,0,0,266,0,0
"gene_94",1,0,0,0,0,0,128,0,0,0,80,0,0,0,0,19,0,3,160,0,0,1,122,3,0,0,3,91,0,0,1047,0,1,0,18,0,0,0,41,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,1,0,0,0,151,0,0,44,0,0,0,0,0,0,431,0,0,45,0,7543,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,5,177,0,0,50,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4267,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1611,0,0,0,0,9,30,0,759,0,0,0,223,0,0,0,0,872,0,8,1596,0,0,56,0,367,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,6680,0,2,0,0,0,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1006,672,0,4653,0,0,0,549,0,651,0,0,0,0,9,0,2,0,1022,22,2660,0,0,1807,0
"gene_95",2425,282,292,0,765,0,0,145,476,0,0,10,0,8,754,17,2762,25,0,11469,398,2,2111,570,4,7480,12,7,1434,174,0,2194,1133,9210,2494,78,13409,1818,0,3,210,35,65,14,1171,13019,0,0,755,10,16,0,0,0,34,2,1890,10,3197,371,26,0,0,42,251,4,0,0,1876,0,0,0,0,1,1,12142,0,0,0,0,1,0,0,0,0,0,1,0,0,0,306,1482,0,0,0,0,0,287,616,4,554,115,15,14,0,7219,0,4942,1,669,65,0,1,1,4,741,153,960,0,19,0,0,126,3937,0,346,0,34,2918,0,0,0,0,274,514,10,255,1,3309,0,0,0,209,2,1,10702,115,631,9,0,3,1712,0,297,99,0,3,45,363,30,770,25,13,124,2,1128,0,5,126,9139,2173,18,50,0,976,1939,0,0,0,783,0,3535,0,208,2987,166,0,0,0,140,0,0,362,2110,1,4,54,0,509,0,0,194,404,20,28,310,7519,0,21,73,0,149,3252,1349,0,60,80,0,0,1526,30,2,17,8,0,0,267,104,26,2558,0,368,665,0,2,5,0,12,0,236,0,904,136,0,37,170,2301,15,1,10,0,227,4785,252,7,50,0,0,5,0,0,0,228,121,10,597,0,0,1115,0,2,0,0,1037,562,0,0,0,3,8,2,8,2,0,156,940,953,0,0,0,0,6,3175,0,0,0,0,940,0,0,0,141,103,0,61,634,1392,58,2,0,0,1655,1491,0,0,4,0,24,21777,762,0,0,0,152,0,0,243,0,11,0,0,0,0,0,0,1,13635,0,0,0,0,0,0,0,0,74,0,11,1017,0,0,0,0,0,0,31,0,1,1238,0,5064,0,65,0,0,137,488,589,0,13135,0,0,0,41,808,0,4312,1291,0
"gene_96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,819,13,15173,4,150,3636,1960,1417,10506,7015,464,3,4476,0,2431,1278,1432,51,102,265,11030,308,1380,8435,7346,1209,975,8732,1022,7287,43252,118,975,13003,1676,1110,10,2340,2901,96,405,1019,41438,22,8965,3019,2887,1444,206,277,20002,187,862,68,1228,5073,22300,577,71,1,20,173,772,1518,7394,4324,0,366,2760,3131,1174,11,210,5975,13,4247,2,870,8986,890,1010,24812,38,4,135,233,5400,5979,10918,2,2949,202,892,32,3128,1,76,14045,10973,9566,913,58,11319,4317,2141,8686,3,1979,23234,1598,487,6,3794,3,3885,553,23352,2145,4806,967,570,5763,32480,218,5494,2054,612,5998,10607,743,1096,129,9755,108,683,214,7342,6433,21099,3704,605,13376,12748,42185,1181,67,20575,0,87,1277,13,10269,1942,2,296,26326,0,1245,2000,0,9,1,0,5229,15,909,0,395,9406,4,7,0,0,5,0,978,2,7061,1,0,2072,332,1931,0,13480,6970,73,6378,26725,123,0,0,76550,13,880,43,9,8,0,16159,1191,1,3,21338,0,4,0,0,658,36,6625,45,20,8124,0,200,143,2,0,0,3626,480,556,0,272,5,8,222,0,2150,10,293,480,5,0,104,219,0,164,9,228,11,0,47105,0,2944,2057,0,4
"gene_97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,79,0,0,0,5,0,0,15,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,1,0,0,0,501,294,41,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,70,0,0,0,188,4,664,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,321,0,0,98,0,0,0,238,0,0,0,0,0,0,0,0,0,13,0,538,1,9,0,2,29,0,0,0,0,0,1,148,0,0,393,0,0,0,0,1,0,0,0,813,0,1,0,0,373,0,42,0,0,0,0,0,0,0,0,0,0,30,944,0,0,0,0,0,0,0,0,0,0,0,57,91,0,0,134,0,0,0,0,0,0,0,1358,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,738,2,9,0,0,0,31,0,1,0,1,0,0,0,166,0,0,1,386,16,0,0,2,0,26,4,0,0,5807,0,2350,7,0,75,661,0,1,0,0,0,1179,0,154,13,0,157,540,0,24,0,0,9,5816,224,8338,3065,0,3037,96,0,0,104,1,0,0,2,138,297,3527,15,8,0,347,0,0,0,0,765,88,1750,69,0,1,0,0,0,0,0
"gene_98",13,0,0,541,0,348,1436,205,2136,0,0,3,1,44,3,0,4,0,0,0,405,1,0,0,0,1,16,0,115,16,1,434,26,110,1443,0,0,57,6765,27,507,0,21,0,54,5465,141,0,18,10009,0,783,13,54,0,6,146,15892,16651,66,5,0,0,1,0,13,771,0,109,4363,618,9004,0,6,0,6718,0,1,5186,7795,6147,18364,392,0,1,4,1,6,0,5349,10,65,0,47,51216,0,183,313,7,19,8,365,0,2,407,0,4500,0,1,0,4,3123,138,5253,318,59,35,12049,8508,0,1,0,64,2567,168,5141,0,0,0,0,533,3571,8,2301,681,738,1786,31,97,6341,1349,338,434,11,0,1,268,3739,0,3084,2193,1140,6509,27,33,1041,24,0,256,108,3,24,112,2570,5,120,188,2165,483,637,2508,5070,981,0,472,14,0,4760,1017,106,510,1215,3,10,1001,334,1552,0,3310,812,3647,19,683,1779,625,55,0,1791,283,57,14,38,617,104,28,51,55,240,1282,1560,15,4672,2,0,1117,3609,419,36,9,132,2941,1734,871,1151,136,75,0,4,20,89,152,9852,0,4305,35,135,218,80,304,942,6987,189,6333,2017,1325,3,922,95,0,407,0,3905,2419,1,144,105,0,801,135,869,0,54,954,11,343,46,330,121,5213,1583,2271,2023,63,0,1,95,208,29,907,49,4387,5,437,290,1240,1916,1571,0,0,949,3584,0,1,876,0,4,506,24926,4853,2388,0,847,0,0,533,2,108,0,588,0,11,55,0,19,2,135,0,2375,745,10,118,0,4949,3504,25,1748,0,0,4,1,0,0,0,82,0,0,416,2,703,68,0,0,5,100,140,4508,0,0,0,0,4,0,2178,0,1,65,394,15,21,0,0,0,1,834,0,0,54,115,2,0,403,225,98,31526,5655,0,135,0,548
"gene_99",4,375,0,25,0,6883,30,0,169,234,155,2,54,62,100,0,0,13120,639,0,2589,64,0,0,70,32,59,0,0,0,8,2,321,3,0,0,343,0,27,631,787,0,1213,5,64,9,0,0,4,0,0,9,0,0,5,39,48,19,0,0,0,0,1,0,0,14,74,1,0,2,1132,489,169,0,1,38604,9,1047,0,0,21,0,0,79,0,0,0,0,55,0,13,3658,24,22587,0,0,0,118,3077,0,0,2209,1,513,92,16679,37999,1,4679,0,2376,1792,989,145,1406,0,0,0,0,0,11,69,14,0,0,0,0,9,0,45,0,3389,7718,14038,17170,128,0,0,287,1659,1451,4857,0,1,39,0,0,0,354,0,1,0,0,150,90,815,6445,0,194,0,19,1,189,1124,81,9,0,8,1,0,141,88,370,24,782,0,0,557,0,3000,1449,152,591,2,140,95,0,3113,3,3184,152,394,0,0,44,0,23,42,0,0,4,0,20,0,0,0,2,11397,0,0,1,453,0,5,210,1,7,0,42,392,267,59,0,38,3,336,0,0,0,0,0,0,15,0,7,0,0,148,92,0,0,847,0,670,45,54,0,0,0,0,0,0,0,180,0,1226,1,182,322,0,0,1,772,25,0,885,258,0,2,1,11,20,0,0,0,0,0,2,0,0,9,651,30,0,30,0,0,0,0,48,0,0,0,0,7,0,0,0,0,0,7,78,0,0,1460,0,0,0,0,3,0,0,0,0,2,0,0,317,0,0,5,0,81,0,785,8,0,0,22,14,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7352,0,0,0,79,2,0,4,0,0,4162,0,7,0,0,1023,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0
"gene_100",0,0,0,0,1,1,2498,0,0,0,9,0,133,0,0,692,48,0,0,4,0,0,0,12,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,43,22,0,0,0,0,0,56,0,309,7,168,0,0,0,40,0,98,17,22,0,0,0,4,14,0,0,0,0,7167,4,0,0,0,1,0,0,1,0,0,0,0,29,2,0,0,3,1043,15,0,0,1800,70,0,844,2901,6120,52,0,0,0,7,19,7,285,0,261,206,450,179,30,2728,56,0,8,268,0,1,0,1406,0,508,0,5,109,8,751,295,0,1222,2,0,6,8,92,194,0,0,245,316,8,0,16,6,0,373,20,144,65,1910,146,786,1115,210,0,301,147,3,2,0,53,2349,8735,180,12,115,32,40,15,313,435,4,2644,17,182,18,285,4,2730,74,9551,121,174,1299,50,116,3821,102,223,690,55,51,479,0,1,510,430,448,8,409,10,340,145,609,50,42,1,3594,67,17,10555,0,0,0,0,63,0,6,1584,0,0,0,0,155,0,0,0,293,302,0,65,0,0,93,0,0,0,0,0,1,0,0,0,818,2001,0,11,2,0,0,0,0,0,0,0,373,7,0,23,0,0,1,0,527,12,161,0,0,6,176,0,0,0,0,2035,0,1,89,0,0,0,0,1,36,0,0,375,0,0,1327,0,0,1,0,0,2368,0,0,6,0,165,510,33,11665,0,0,0,0,0,0,0,19,2,0,0,0,89,0,0,9,0,0,11,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,0,0,114,0,0,0,0,0,0,9,0,0,0,0,100,17282,0,3144,0,0,1,14,0,0
