"","cond_A_cell1","cond_A_cell2","cond_A_cell3","cond_A_cell4","cond_A_cell5","cond_A_cell6","cond_A_cell7","cond_A_cell8","cond_A_cell9","cond_A_cell10","cond_A_cell11","cond_A_cell12","cond_A_cell13","cond_A_cell14","cond_A_cell15","cond_A_cell16","cond_A_cell17","cond_A_cell18","cond_A_cell19","cond_A_cell20","cond_A_cell21","cond_A_cell22","cond_A_cell23","cond_A_cell24","cond_A_cell25","cond_A_cell26","cond_A_cell27","cond_A_cell28","cond_A_cell29","cond_A_cell30","cond_A_cell31","cond_A_cell32","cond_A_cell33","cond_A_cell34","cond_A_cell35","cond_A_cell36","cond_A_cell37","cond_A_cell38","cond_A_cell39","cond_A_cell40","cond_A_cell41","cond_A_cell42","cond_A_cell43","cond_A_cell44","cond_A_cell45","cond_A_cell46","cond_B_cell1","cond_B_cell2","cond_B_cell3","cond_B_cell4","cond_B_cell5","cond_B_cell6","cond_B_cell7","cond_B_cell8","cond_B_cell9","cond_B_cell10","cond_B_cell11","cond_B_cell12","cond_B_cell13","cond_B_cell14","cond_B_cell15","cond_B_cell16","cond_B_cell17","cond_B_cell18","cond_B_cell19","cond_B_cell20","cond_B_cell21","cond_B_cell22","cond_B_cell23","cond_B_cell24","cond_B_cell25","cond_B_cell26","cond_B_cell27","cond_B_cell28","cond_B_cell29","cond_B_cell30","cond_B_cell31","cond_B_cell32","cond_B_cell33","cond_B_cell34","cond_B_cell35","cond_B_cell36","cond_B_cell37","cond_B_cell38","cond_B_cell39","cond_B_cell40","cond_B_cell41","cond_B_cell42","cond_B_cell43","cond_B_cell44","cond_B_cell45","cond_B_cell46","cond_B_cell47","cond_B_cell48","cond_B_cell49","cond_B_cell50","cond_B_cell51","cond_C_cell1","cond_C_cell2","cond_C_cell3","cond_C_cell4","cond_C_cell5","cond_C_cell6","cond_C_cell7","cond_C_cell8","cond_C_cell9","cond_C_cell10","cond_C_cell11","cond_C_cell12","cond_C_cell13","cond_C_cell14","cond_C_cell15","cond_C_cell16","cond_C_cell17","cond_C_cell18","cond_C_cell19","cond_C_cell20","cond_C_cell21","cond_C_cell22","cond_C_cell23","cond_C_cell24","cond_C_cell25","cond_C_cell26","cond_C_cell27","cond_C_cell28","cond_C_cell29","cond_C_cell30","cond_C_cell31","cond_C_cell32","cond_C_cell33","cond_D_cell1","cond_D_cell2","cond_D_cell3","cond_D_cell4","cond_D_cell5","cond_D_cell6","cond_D_cell7","cond_D_cell8","cond_D_cell9","cond_D_cell10","cond_D_cell11","cond_D_cell12","cond_D_cell13","cond_D_cell14","cond_D_cell15","cond_D_cell16","cond_D_cell17","cond_D_cell18","cond_D_cell19","cond_D_cell20","cond_D_cell21","cond_D_cell22","cond_D_cell23","cond_D_cell24","cond_D_cell25","cond_D_cell26","cond_D_cell27","cond_D_cell28","cond_D_cell29","cond_D_cell30","cond_D_cell31","cond_D_cell32","cond_D_cell33","cond_D_cell34","cond_D_cell35","cond_D_cell36","cond_D_cell37","cond_D_cell38","cond_D_cell39","cond_D_cell40","cond_D_cell41","cond_D_cell42","cond_D_cell43","cond_D_cell44","cond_D_cell45","cond_D_cell46","cond_D_cell47","cond_D_cell48","cond_D_cell49","cond_D_cell50","cond_D_cell51","cond_D_cell52","cond_D_cell53","cond_D_cell54","cond_D_cell55","cond_D_cell56","cond_D_cell57","cond_D_cell58","cond_D_cell59","cond_D_cell60","cond_D_cell61","cond_D_cell62","cond_D_cell63","cond_D_cell64","cond_D_cell65","cond_D_cell66","cond_D_cell67","cond_D_cell68","cond_D_cell69","cond_D_cell70","cond_D_cell71","cond_D_cell72","cond_D_cell73","cond_D_cell74","cond_D_cell75","cond_D_cell76","cond_D_cell77","cond_D_cell78","cond_D_cell79","cond_D_cell80","cond_D_cell81","cond_D_cell82","cond_D_cell83","cond_D_cell84","cond_D_cell85","cond_D_cell86","cond_E_cell1","cond_E_cell2","cond_E_cell3","cond_E_cell4","cond_E_cell5","cond_E_cell6","cond_E_cell7","cond_E_cell8","cond_E_cell9","cond_E_cell10","cond_E_cell11","cond_E_cell12","cond_E_cell13","cond_E_cell14","cond_E_cell15","cond_E_cell16","cond_E_cell17","cond_E_cell18","cond_E_cell19","cond_E_cell20","cond_E_cell21","cond_E_cell22","cond_E_cell23","cond_E_cell24","cond_E_cell25","cond_E_cell26","cond_E_cell27","cond_E_cell28","cond_E_cell29","cond_E_cell30","cond_E_cell31","cond_E_cell32","cond_E_cell33","cond_E_cell34","cond_E_cell35","cond_E_cell36","cond_E_cell37","cond_E_cell38","cond_E_cell39","cond_E_cell40","cond_E_cell41","cond_E_cell42","cond_E_cell43","cond_E_cell44","cond_E_cell45","cond_E_cell46","cond_E_cell47","cond_E_cell48","cond_E_cell49","cond_E_cell50","cond_E_cell51","cond_E_cell52","cond_E_cell53","cond_E_cell54","cond_E_cell55","cond_E_cell56","cond_E_cell57","cond_E_cell58","cond_E_cell59","cond_E_cell60","cond_E_cell61","cond_E_cell62","cond_E_cell63","cond_E_cell64","cond_E_cell65","cond_E_cell66","cond_E_cell67","cond_E_cell68","cond_E_cell69","cond_F_cell1","cond_F_cell2","cond_F_cell3","cond_F_cell4","cond_F_cell5","cond_F_cell6","cond_F_cell7","cond_F_cell8","cond_F_cell9","cond_F_cell10","cond_F_cell11","cond_F_cell12","cond_F_cell13","cond_F_cell14","cond_F_cell15","cond_F_cell16","cond_F_cell17","cond_F_cell18","cond_F_cell19","cond_F_cell20","cond_F_cell21","cond_F_cell22","cond_F_cell23","cond_F_cell24","cond_F_cell25","cond_F_cell26","cond_F_cell27","cond_F_cell28","cond_F_cell29","cond_F_cell30","cond_F_cell31","cond_F_cell32","cond_F_cell33","cond_F_cell34","cond_F_cell35","cond_F_cell36","cond_F_cell37","cond_F_cell38","cond_F_cell39","cond_F_cell40","cond_F_cell41","cond_F_cell42","cond_F_cell43","cond_F_cell44","cond_F_cell45","cond_F_cell46","cond_F_cell47","cond_F_cell48","cond_F_cell49","cond_F_cell50","cond_F_cell51","cond_F_cell52","cond_F_cell53","cond_F_cell54","cond_F_cell55","cond_F_cell56","cond_F_cell57","cond_F_cell58","cond_F_cell59","cond_F_cell60","cond_F_cell61","cond_F_cell62","cond_F_cell63","cond_F_cell64","cond_F_cell65","cond_F_cell66","cond_F_cell67","cond_F_cell68","cond_F_cell69","cond_F_cell70","cond_F_cell71","cond_F_cell72","cond_F_cell73","cond_F_cell74","cond_F_cell75","cond_F_cell76","cond_F_cell77","cond_F_cell78","cond_F_cell79","cond_F_cell80","cond_F_cell81","cond_F_cell82","cond_F_cell83","cond_F_cell84","cond_F_cell85","cond_F_cell86","cond_F_cell87","cond_F_cell88","cond_F_cell89","cond_F_cell90","cond_F_cell91","cond_F_cell92","cond_F_cell93","cond_F_cell94"
"gene_364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,54,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,5,0,0,0,0,0,0,0,0,125,0,0,0,6,0,0,226,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,13,0,1188,1,0,346,9,0,0,0,0,0,0,585,28,0,0,0,0,0,0,0,0,0,0,55,0,393,1845,0,0,0,0,783,0,17,0,0,39,41,0,0,165,36,1,0,0,0,196,0,0,0,1,112,2,0,0,0,1,0,1650,0,926,0,0,102,0,0,0,4,0,2,2313,0,0,0,0,1630,0,0,0,0,0,0,0,1204,0,0,0,3,0,0,103,1550,0,228,0,10,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,224,0,0,29,0,0,0,0,0,0,0,0,0,5,2866,0,37,0,0,0,0,30,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,98,0,0,0,0,0
"gene_365",6,0,84,5055,453,0,1772,113,6477,9326,1219,585,246,8802,10813,10417,23900,16827,275,32101,6538,15258,2431,50,4013,816,290,3,114,15051,2142,4000,3255,5258,68,104,1079,8826,12063,3349,3700,1672,82,8191,3718,5131,179,0,2294,19492,2863,247,56,1926,5445,0,73,0,110,43,5554,300,1,62150,202,1,0,28069,48,0,0,0,0,591,0,0,7,47,13563,116,4049,2,50,738,2907,0,325,395,142,1,507,3,37,0,59,1,562,151,12218,2616,6911,3105,2,410,9,2280,199,4786,34,36,83,1806,5105,32405,4173,2270,2275,5297,107,112,8832,729,586,28,0,0,1994,280,90,1856,2842,9588,571,84,9517,8892,30,1863,1004,10258,1605,0,6685,29920,65,29209,23524,10258,243,2600,2183,13125,10947,20,6022,0,7993,18,3676,2447,177,6,6182,73,100,11155,0,544,99,4271,30024,0,28,8572,144,8400,122,461,7771,1175,126,8,2523,0,29020,75,5,857,0,157,91,154,45,3,195,11,362,2148,1,5345,22311,158,2973,30980,35734,533,112,0,2171,0,1050,355,500,178,1354,4638,38550,939,12592,13055,34008,15682,4494,20682,40892,6018,25113,18685,20321,100667,1034,864,36679,5859,36125,2915,17332,38484,19449,5197,10919,4983,49041,18434,36,87314,611,2575,13683,20295,886,2101,24295,20153,41825,41579,26499,7654,11445,31958,5081,9260,864,8139,31892,9450,5384,3713,13135,69098,7806,94787,15873,4116,14067,3593,36043,7855,6347,12855,53679,15261,50,9236,6447,4725,7492,1,18500,1951,0,3626,859,378,990,47,9739,0,1,36076,0,0,1970,28661,6,5833,10,7133,8466,16194,119,42232,1,797,32,35699,5,264,60,2763,33,1589,88,0,1512,27,269,997,1,10838,10920,992,0,15,275,503,16394,0,134673,9071,24,539,521,1,2810,11488,8,41,4,9,22920,10928,3450,0,15,24517,1231,921,10244,65,18394,18629,4009,528,60994,17,17948,5,10589,6,18039,0,3036,1815,413,25048,0,0,184
"gene_366",45,0,94,0,0,3,654,5,16,2,0,1,446,501,3848,1,0,6,444,49,0,13,0,9169,0,0,0,0,148,43,5215,5,94,1,3781,137,71,60,44,0,0,242,2136,11,108,2115,0,0,1,0,0,0,0,2,2695,0,29821,127,0,0,0,0,5,0,0,0,1,1348,26,0,0,0,0,0,9,0,0,0,664,756,0,0,0,0,0,19888,0,14,0,1,0,9786,0,2,0,0,0,0,0,3,2,0,19,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,1,4315,1762,0,0,0,0,1,0,0,763,0,0,0,1144,5,14,321,0,15288,3,21,479,6,0,743,210,0,1,0,13,61,587,0,0,1,0,2468,0,1051,0,3476,66,0,8,0,0,8,371,0,1,0,1,1,5290,1776,3137,148,2,0,0,5,0,0,0,220,286,504,0,0,0,0,0,1,0,76,0,0,0,0,0,0,5863,0,0,103,3,0,3689,232,0,88,896,0,579,0,0,28,0,104,0,4255,212,11872,0,0,2,0,8021,0,43,0,505,0,644,679,1,1409,0,195,1882,5872,16,11,0,0,0,0,2,0,269,125,602,1218,203,0,1,26,0,1602,0,1,3600,0,30,27,1490,1434,213,333,0,3,1151,0,1129,0,0,169,531,0,0,0,1,0,186,0,92,5,0,0,0,0,0,0,328,88,0,8,0,0,1337,40136,0,0,0,0,0,0,1,835,0,0,0,7397,0,0,242,7,0,0,0,1,0,0,0,3191,6,2,0,0,1596,383,180,3386,110,0,0,0,0,0,1,455,0,8,1043,0,0,1738,0,0,0,570,0,73,0,10922,0,0,0,10,0,1,0,0,23,1,0,8,4,0
"gene_367",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,2,0,11,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,804,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,54,0,6117,789,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,160,0,0,54,0,0,1,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,220,0,0,0,2,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene_368",0,0,15,0,0,42,0,0,0,53,5,0,0,1601,0,0,0,0,0,0,487,0,0,79,0,0,0,0,0,473,1659,1559,2,0,0,2846,0,0,0,0,0,0,0,23,0,8,1,0,0,101,0,230,0,658,301,0,135,0,0,0,0,8,0,0,297,0,0,12,0,0,0,3185,0,3056,0,0,1156,0,0,0,0,0,11,0,0,606,358,19,0,0,0,3,3,0,0,0,286,0,0,0,0,0,2929,134,1,0,0,0,0,0,16,0,0,0,0,0,2105,3775,7204,0,0,0,1,0,0,0,0,0,1325,0,0,16,8,100,0,0,271,0,25,2125,0,0,1361,0,318,291,1,0,601,276,1,27,301,1,0,1,196,3027,66,127,7,0,0,4,31,1,996,626,0,0,164,0,0,6074,178,28,0,955,20,16,1,74,4305,1,0,0,660,1,17,5576,0,615,0,1764,36,0,0,1080,207,0,0,38,0,0,388,1,127,194,0,669,0,262,36,1,22,90,480,5,2103,5,2901,0,13,0,0,2902,206,619,0,0,0,0,78,4618,0,13,7,0,0,975,0,0,493,4650,11,2,0,63,310,0,0,3939,2,118,7,0,16,0,2075,1,0,1,0,20,0,1635,63,258,21,485,2074,0,0,596,10,0,164,20,4447,268,1015,0,0,0,0,0,0,4125,0,0,0,271,0,0,0,0,0,0,559,0,0,0,224,0,0,190,202,0,0,262,0,0,6,0,0,0,3,0,0,3030,0,0,3024,0,0,0,0,0,1133,1461,0,0,77,0,0,0,32,0,397,0,0,0,0,2286,0,0,20,22,13,0,0,0,0,0,0,0,0,0,1408,0,1495,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32,10,0,0
"gene_369",0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,2,0,0,0,0,0,1,0,0,0,22,4,0,0,2453,0,0,0,423,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,22,0,0,0,1,0,0,0,0,0,5,0,0,0,5749,0,0,0,44,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,9,1,6,0,0,0,0,0,0,0,0,0,7,0,9,0,0,1938,0,0,6191,0,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1057,0,0,0,0,0,31,0,0,0,0,10,0,153,5054,0,1033,0,24,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,2,0,6,24,0,0,0,0,260,6,0,0,0,4,30,0,20,0,0,0,0,22,12,1,0,432,0,0,0,0,2053,0,0,0,0,140,0,0,21,0,328,4,1589,37,0,1167,6118,0,668,14,0,192,0,0,0,0,568,0,0,0,1,0,492,0,0,9,0,0,42,0,0,0,0,0,1,0,27,0,0,0,19140,360
"gene_370",103,28,1,402,0,80,197,0,12,104,1008,7,0,2085,1669,1256,1551,3576,97,0,2845,62,463,2359,501,567,0,288,67,30,51,0,441,479,41,2,488,62,971,1980,4,14,11,2542,144,488,9,47,40676,0,0,4240,0,863,247,78,1,0,0,0,0,38,0,0,0,0,22066,13,0,0,1,1687,0,4,1,2004,380,0,116,0,4916,158,1,11,568,0,1,0,0,46,0,0,252,0,94,16,766,2512,53,1677,4,0,276,0,0,0,0,3,0,378,260,3235,1554,15289,1828,2077,14,269,0,185,881,0,144,760,3756,3,5064,3583,30818,66,102,848,1137,15,1,4,34,0,3432,5772,174,15,1772,1332,4903,13,1256,60,490,3,1039,1977,447,483,138,9682,10366,1682,11,1760,118,2572,246,10779,3184,7,447,1774,2574,1687,90,0,206,278,2146,4,288,2549,2334,6030,1750,1626,0,39,30,714,678,467,105,2,3,23,4,106,1506,361,44,1201,2,333,6,2857,1015,1249,2381,1,36,3928,6,17,745,5419,435,400,968,171,56,1728,651,0,0,0,3654,105,2691,45,1468,1120,278,0,0,1,13,1204,831,164,1,677,2569,11,356,9,928,0,118,1623,206,8,276,0,1416,0,67,7,122,2,317,23,15,498,0,530,839,28,133,320,621,29,0,7112,96,0,7904,5,0,0,993,3,1490,11,0,99,2,0,405,138,84,0,62,0,0,66,0,246,1182,130,65,141,6257,572,82,2378,536,13,654,61,456,2,0,10,1992,0,0,0,4,4452,0,2178,382,1,255,20,1,77,0,18,381,2,740,12,0,0,503,2263,0,37,10,0,0,0,176,537,198,292,0,84,348,99,0,182,601,2398,217,1,1,3,0,2648,8,100,0,1,321,166,0,0,0,2840,0,0,0,228,323,2488,0,251,15,1,1
"gene_371",10,8858,5,88,191,698,17,213,0,4901,1592,59,0,25112,301,454,8,372,25,0,0,60,2601,432,7,14,0,2,1671,3,3,0,821,4952,14,0,0,12035,3,227,0,3,426,0,226,17,0,0,20,0,0,1283,4,0,0,468,0,0,6714,9,0,0,1,0,45,0,0,0,0,1,0,0,0,0,0,0,386,0,0,1280,12,2427,0,438,0,0,0,7,0,3,0,0,1,0,0,0,2754,11,1195,1889,106,0,0,0,0,315,369,3,0,150,0,0,1,15,402,436,915,187,5616,0,1,0,3,35,18,0,0,0,2306,0,0,0,0,9,0,96,0,0,0,723,0,0,91,0,44,1,304,3,0,3,35,3930,0,749,969,0,5,0,0,12186,0,0,24,0,0,2981,1,0,88,301,58,0,4,514,0,0,0,0,0,481,22,0,257,810,0,0,1753,0,221,1,2842,586,0,4,1250,1,8,199,0,5334,0,22,0,119,1,0,1,0,0,103,0,4844,101,196,5,2953,58,0,0,1,287,483,0,107,770,13,2593,46,13,6225,30,0,40,0,321,0,8,0,26,0,5845,11,17,98,5,0,0,0,0,9,10,0,55,132,82,0,4,2744,21,904,0,99,0,0,11,713,63,2,0,0,3858,0,556,0,0,0,4,1,1,0,602,0,0,125,6028,0,18,0,0,0,0,1,0,71,2,0,1,0,0,0,1809,1,0,0,0,0,0,769,0,0,0,0,0,0,0,0,2,5926,23,1278,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,14,18,2192,0,0,0,0,0,0,313,1,0,593,0,1422,0,0,1,0,0,0,0,0,7,0,0,0,23,0,0,0,0,13477,0,163,0,40,0,0,0
"gene_372",0,0,2,1,0,0,2,0,0,0,1,3,0,1,0,0,1,1,0,2,2,1,3,0,0,0,0,4,0,3,1,0,1,5,0,9,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,60,1,93,11,4,0,0,0,0,0,41,0,86,51,0,16,3,0,0,0,1,0,26,0,19,0,12,0,0,0,2,0,1,14,4,8,58,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2980,1210,0,2,0,3,26,333,0,0,797,11,0,4,0,1004,20,0,1,0,34,103,8,0,52,2,409,0,313,0,39,0,0,1,0,0,0,0,1177,10,1,7,1,235,17,66,0,0,5,11,0,449,0,0,1,1025,0,5,6,0,963,0,5,0,1,0,278,11,566,2092,0,154,0,0,6,110,0,0,820,0,126,11,191,47,48,1,0,0,0,0,3,0,0,0,0,21,0,0,0,0,19,1,0,0,2,0,0,2,0,0,0,0,1905,0,0,7,716,0,137,1,6,480,0,0,0,41,0,2133,0,0,0,20,0,0,0,0,0,278,219,0,0,10,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3733,0,3,574,74,0,46,342,0,0,0,779,0,0,0,0,1,14,0,9,0,0,0,0,0,0,0,0,6,0,0,0,1952,0,0,0,119,0,6,0,994,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,5,33,0,50,0,0,0,6,0,138,894,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,58,0,0
"gene_373",19,1835,0,33,1,472,6809,0,0,0,0,868,27,1414,0,0,36,0,0,2073,0,0,0,8,0,0,0,0,122,0,28,0,12,2210,0,0,0,2,1232,265,1,0,0,31,3,0,0,101,19178,4,0,33917,3764,0,4,12547,15,0,20638,0,0,0,27,1097,146,0,3,1,0,69,2,1,3,0,151,0,356,0,0,0,45877,796,11,56,0,2497,0,251,0,23,1,41,0,144,0,11,0,0,0,193,0,0,0,0,1,0,1,1,0,14990,0,20,0,98,0,2,0,104,313,0,6667,0,4,0,50,432,318,0,153,1,0,0,5,0,1,0,126,41,589,5,0,1090,0,0,54,2132,234,0,0,0,686,0,12,0,0,0,3131,36,1,141,2,2,70,978,0,2645,0,518,0,0,0,30,0,0,3,0,0,0,0,15,1903,0,0,55,94,19,0,0,1,0,21,0,0,0,0,0,1192,331,0,171,0,176,0,3232,0,165,0,54,0,0,0,30,1,158,0,0,0,0,88,0,2738,0,0,0,0,62,9,687,0,3,110,5,16,0,1,0,0,36,47,0,0,0,0,0,0,1977,0,0,153,1,0,5,0,0,408,2,0,0,0,0,0,0,4,19,0,0,279,0,45,0,0,0,0,428,1,0,0,0,95,0,17,0,42,0,29,0,0,0,0,0,235,0,562,0,7,20,0,0,0,0,220,0,0,0,620,314,0,40,0,0,0,0,0,1,0,304,0,0,267,0,0,0,3,0,0,0,0,0,0,0,0,0,98,0,0,0,0,651,0,44,0,1,0,0,2,142,504,0,1,0,0,2836,0,0,117,6,0,4095,0,0,0,1349,0,106,0,799,0,8028,245,0,0,5,0,2,1060,60,0,0,17
"gene_374",186,24,146,276,327,108,10,29,110,76,587,158,33,2767,1026,226,1300,354,86,124,43,352,2813,2,320,689,700,167,1194,3,21,3,516,721,860,1051,373,49,1480,631,360,79,75,67,566,0,5,0,1243,17,181,2480,1654,0,39478,0,0,0,2498,0,0,0,42,23,0,11079,6,2303,101,1,1412,0,13,0,1,58,93,859,1068,286,408,0,4091,0,2850,117,0,262,0,160,18,1,7158,82,0,13,8,5,244,2429,5,253,43,17,2,18,9,798,390,121,2418,661,185,2819,0,0,11,664,2367,146,531,282,0,168,12,974,345,1328,0,2,98,9300,184,91,1006,461,3904,131,3286,372,128,428,866,809,0,66,200,481,1344,70,291,355,920,1,163,75,136,1171,285,2967,42,0,1795,30,98,2,1428,9700,273,257,7943,0,1627,334,170,13,0,7,297,2568,444,700,2204,11,119,14,126,0,2173,2199,207,244,3178,3,144,2,17,58,25,7930,1,180,713,51,17,1834,152,544,2775,1,26,250,215,1188,340,14,523,53,14,98,353,53,241,0,346,396,169,0,80,613,494,107,398,14,24,473,5,15,175,467,62,76,692,40,383,403,90,319,138,85,128,103,69,60,82,36,289,412,902,288,157,213,9,340,197,1086,330,36,57,2114,102,396,48,68,184,7,589,61,90,0,1080,172,11,20,891,40,0,42,37,272,4,245,28,0,382,124,9,7,16,26,128,0,268,1,712,2,0,1,0,205,687,0,1,0,782,841,35,256,4638,191,23,0,191,2284,224,195,80,187,2137,268,0,33,0,3794,0,484,751,1784,224,3278,368,86,24,704,49,1,196,39,343,0,1,177,10,198,7,840,271,1099,245,80,262,19,906,0,143,0,0,0,187,1,381,8,1541,7,0,0,120,1395,2532
"gene_375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,90,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,13160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
"gene_376",0,0,0,0,3,0,0,0,29,0,0,0,0,28,0,0,42,3,116,20,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,299,0,0,1,705,1,0,0,0,9,0,0,0,0,0,306,0,0,0,0,0,0,0,0,473,0,0,0,0,0,323,0,24,0,0,1295,0,0,0,0,0,963,1018,0,29,0,0,90,0,0,0,0,0,0,0,139,0,624,84,0,0,2,0,1244,0,604,0,467,0,0,0,0,110,0,2,27,0,0,0,232,2,0,0,272,4,0,0,0,0,1,4,0,23,10,40,0,0,0,0,4,0,114,1,1,56,0,0,0,71,2336,443,0,0,0,0,0,0,0,4,8,0,232,60,1,0,0,0,1,0,944,0,14,0,28,0,693,0,0,0,353,0,0,0,0,0,0,0,0,0,1,0,48,0,0,40,7,0,0,0,24,2,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,8,45,0,0,0,0,0,0,4,0,171,15,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,1375,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3675,5,0,0,0,0,0,0,0,677,0,0,0,4,0,9,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,176,0,0,120,0,3,0,0,0,0,0,275,0,37,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
